metric,kw_stat,kw_p
data_alloc_count,1487.2014592166488,0.0
data_alloc_bytes,72.95318337973991,9.947522262562859e-16
msg_sent_count,0.004011585318099293,0.9999325052095032
msg_sent_bytes,0.003703829535938633,0.999940115727498
recv_count,0.14384600137159184,0.9861004344045168
recv_bytes,3.6488899004961275,0.3019587777591207
reduce_count,0.00411929048526942,0.9999297711102825
reduce_bytes,,
