,data_alloc_count,data_alloc_bytes,msg_sent_count,msg_sent_bytes,recv_count,recv_bytes,reduce_count,reduce_bytes,switches
data_alloc_count,1.0,0.43564879459386946,-0.20815196084996576,-0.2593601414809335,-0.11469624366790956,0.032404864876843104,-0.12897632564682174,,0.017763971820669692
data_alloc_bytes,0.43564879459386946,1.0,-0.6528963307508802,-0.7097232307865327,-0.5579146170485672,-0.24438342143847874,-0.5488322262354633,,-0.021258110897266664
msg_sent_count,-0.20815196084996576,-0.6528963307508802,1.0,0.6562136743114328,0.9399986286601948,0.6957972137732704,0.8967422960803754,,0.03148746642266785
msg_sent_bytes,-0.2593601414809335,-0.7097232307865327,0.6562136743114328,1.0,0.547886919571268,0.3372005427864261,0.5417326191909575,,0.014947538129171635
recv_count,-0.11469624366790956,-0.5579146170485672,0.9399986286601948,0.547886919571268,1.0,0.803721201049585,0.9182423967564916,,0.034034105410427895
recv_bytes,0.032404864876843104,-0.24438342143847874,0.6957972137732704,0.3372005427864261,0.803721201049585,1.0,0.7233026760142494,,0.029503011028803667
reduce_count,-0.12897632564682174,-0.5488322262354633,0.8967422960803754,0.5417326191909575,0.9182423967564916,0.7233026760142494,1.0,,0.3656402548212306
reduce_bytes,,,,,,,,,
switches,0.017763971820669692,-0.021258110897266664,0.03148746642266785,0.014947538129171635,0.034034105410427895,0.029503011028803667,0.3656402548212306,,1.0
