ntasks,kw_stat,p_value
2,6.270613704819281,0.09916142495053505
4,12.61472412318221,0.005548386959601904
8,9.006965332364034,0.029198421843444407
16,10.39181020814616,0.015513060625908702
32,2.24867694787161,0.5224242745622378
64,229.17614973912885,2.084197823048943e-49
