ntasks,algo,freq,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
16,rcbincr,1,5,14,0,0,0,0,0,0,0
16,rcbincr,1,5,15,0,0,0,0,0,0,0
32,hilbert,1,1,0,0,90056,32768,354712,4,505440,18
32,hilbert,1,1,1,0,81056,32768,194880,2,401912,26
32,hilbert,1,1,2,0,101424,65536,480240,4,575432,30
32,hilbert,1,1,3,0,74528,65536,431200,4,478048,38
32,hilbert,1,1,4,0,67216,65536,407336,4,448160,28
32,hilbert,1,1,5,0,28672,21064,99472,2,244608,24
32,hilbert,1,1,6,0,64848,65536,407088,4,419536,20
32,hilbert,1,1,7,0,56296,65536,394736,4,384808,26
32,hilbert,1,1,8,0,48064,65536,373520,4,361776,32
32,hilbert,1,1,9,0,54680,65536,349496,4,373904,32
32,hilbert,1,1,10,0,37768,32768,141072,2,305872,28
32,hilbert,1,1,11,0,37352,29128,100192,2,269888,28
32,hilbert,1,1,12,0,75680,65536,428752,4,474824,32
32,hilbert,1,1,13,0,69640,65536,412184,4,443616,22
32,hilbert,1,1,14,0,57736,65536,397616,4,391160,24
32,hilbert,1,1,15,0,54504,65536,386400,4,380912,28
32,hilbert,1,1,16,0,54752,65536,321360,4,324944,30
32,hilbert,1,1,17,0,57336,65536,364048,4,366688,34
32,hilbert,1,1,18,0,49960,65536,340056,4,339088,34
32,hilbert,1,1,19,0,44400,65536,300656,4,271376,24
32,hilbert,1,1,20,0,45744,65536,368880,4,353520,28
32,hilbert,1,1,21,0,44392,65536,370928,4,337424,28
32,hilbert,1,1,22,0,44336,65536,361576,4,338664,26
32,hilbert,1,1,23,0,45312,65536,368016,4,340384,18
32,hilbert,1,1,24,0,50376,65536,382896,4,361776,30
32,hilbert,1,1,25,0,53232,65536,383856,4,381360,28
32,hilbert,1,1,26,0,59320,65536,363264,4,380992,30
32,hilbert,1,1,27,0,65664,65536,404232,4,437912,34
32,hilbert,1,1,28,0,68080,65536,418304,4,434848,24
32,hilbert,1,1,29,0,71688,65536,388000,4,424896,24
32,hilbert,1,1,30,0,90736,65536,393328,4,459808,16
32,hilbert,1,1,31,0,73120,65536,353608,4,378824,18
32,hilbert,1,2,0,0,22552,0,384576,18,365528,14
32,hilbert,1,2,1,0,13224,22552,353312,26,320640,18
32,hilbert,1,2,2,0,17016,13224,130944,26,202112,22
32,hilbert,1,2,3,0,14312,17016,282240,36,224240,20
32,hilbert,1,2,4,0,11584,14312,210672,26,208304,26
32,hilbert,1,2,5,0,12536,11584,300608,24,229984,26
32,hilbert,1,2,6,0,8848,12536,77968,13,105784,21
32,hilbert,1,2,7,0,8680,8848,60752,21,81344,15
32,hilbert,1,2,8,0,9520,8680,137424,30,141008,28
32,hilbert,1,2,9,0,10184,9520,169728,25,190920,29
32,hilbert,1,2,10,0,9640,10184,111120,25,203264,21
32,hilbert,1,2,11,0,1976,9640,72616,22,101840,22
32,hilbert,1,2,12,0,15400,1976,209712,28,223256,18
32,hilbert,1,2,13,0,24168,15400,174864,20,273168,16
32,hilbert,1,2,14,0,28232,24168,229600,22,247808,38
32,hilbert,1,2,15,0,27752,28232,220976,26,248064,34
32,hilbert,1,2,16,0,22912,27752,174672,26,220648,30
32,hilbert,1,2,17,0,15936,22912,182320,32,192152,26
32,hilbert,1,2,18,0,14768,15936,116496,30,167280,26
32,hilbert,1,2,19,0,14664,14768,155184,22,152800,18
32,hilbert,1,2,20,0,12464,14664,149968,24,140368,18
32,hilbert,1,2,21,0,11168,12464,149552,26,155440,30
32,hilbert,1,2,22,0,8920,11168,87440,20,86032,18
32,hilbert,1,2,23,0,8208,8920,129008,14,140096,24
32,hilbert,1,2,24,0,8040,8208,79040,26,106560,28
32,hilbert,1,2,25,0,5040,8040,109424,24,104368,28
32,hilbert,1,2,26,0,5912,5040,107520,26,94000,26
32,hilbert,1,2,27,0,208,5912,87936,22,133360,24
32,hilbert,1,2,28,0,40,208,10760,12,6528,10
32,hilbert,1,2,29,0,0,9824,44128,12,73264,22
32,hilbert,1,2,30,0,9784,12280,63328,11,106720,25
32,hilbert,1,2,31,0,12280,0,59824,16,77856,16
32,hilbert,1,3,0,0,6664,0,64528,11,68720,15
32,hilbert,1,3,1,0,3752,6664,109152,12,173072,30
32,hilbert,1,3,2,0,0,6512,61024,14,85688,18
32,hilbert,1,3,3,0,2760,544,23248,18,18416,16
32,hilbert,1,3,4,0,1160,0,112192,22,104424,18
32,hilbert,1,3,5,0,1712,616,37200,22,59544,22
32,hilbert,1,3,6,0,0,3280,48912,15,65240,23
32,hilbert,1,3,7,0,1568,304,16224,9,31120,17
32,hilbert,1,3,8,0,304,1120,31056,14,20168,14
32,hilbert,1,3,9,0,1120,2616,220592,31,133592,17
32,hilbert,1,3,10,0,2616,640,414480,22,167888,14
32,hilbert,1,3,11,0,640,720,27216,11,34880,13
32,hilbert,1,3,12,0,3376,0,163792,14,167736,20
32,hilbert,1,3,13,0,880,2656,104464,10,177600,24
32,hilbert,1,3,14,0,0,3760,37952,29,16496,17
32,hilbert,1,3,15,0,3192,0,35264,24,48080,20
32,hilbert,1,3,16,0,0,1848,53312,16,70128,16
32,hilbert,1,3,17,0,2912,0,46000,21,143288,23
32,hilbert,1,3,18,0,608,1376,152368,22,68160,24
32,hilbert,1,3,19,0,200,608,14144,8,23840,20
32,hilbert,1,3,20,0,184,200,4728,8,6072,12
32,hilbert,1,3,21,0,0,944,11888,15,22792,11
32,hilbert,1,3,22,0,760,968,21552,14,51168,16
32,hilbert,1,3,23,0,968,440,103440,18,105304,20
32,hilbert,1,3,24,0,440,328,121216,26,44000,12
32,hilbert,1,3,25,0,328,920,28144,21,43792,19
32,hilbert,1,3,26,0,1256,0,25040,18,20624,16
32,hilbert,1,3,27,0,0,584,13792,14,5656,8
32,hilbert,1,3,28,0,248,328,3504,10,6840,16
32,hilbert,1,3,29,0,328,528,16064,16,25008,18
32,hilbert,1,3,30,0,528,536,26384,22,23712,14
32,hilbert,1,3,31,0,536,0,15520,12,13824,10
32,hilbert,1,4,0,0,224,0,6704,12,4688,12
32,hilbert,1,4,1,0,1656,224,168592,24,171256,20
32,hilbert,1,4,2,0,1216,1656,43568,14,24208,14
32,hilbert,1,4,3,0,312,1216,16544,14,17776,22
32,hilbert,1,4,4,0,432,312,63072,15,116600,21
32,hilbert,1,4,5,0,312,432,45808,18,37040,14
32,hilbert,1,4,6,0,592,312,41984,17,18704,7
32,hilbert,1,4,7,0,360,592,28720,15,17360,19
32,hilbert,1,4,8,0,424,360,15664,16,17456,18
32,hilbert,1,4,9,0,160,424,3328,9,11152,9
32,hilbert,1,4,10,0,360,160,12720,10,8256,14
32,hilbert,1,4,11,0,120,360,10944,7,19616,19
32,hilbert,1,4,12,0,1336,120,204048,20,157192,18
32,hilbert,1,4,13,0,272,1336,114464,24,167376,20
32,hilbert,1,4,14,0,440,272,12112,17,5760,13
32,hilbert,1,4,15,0,392,440,36576,19,18336,23
32,hilbert,1,4,16,0,480,392,57280,17,51488,11
32,hilbert,1,4,17,0,672,480,31840,18,16448,14
32,hilbert,1,4,18,0,448,672,54608,18,68576,26
32,hilbert,1,4,19,0,416,448,13120,12,11392,12
32,hilbert,1,4,20,0,384,416,18672,19,10736,13
32,hilbert,1,4,21,0,336,384,69840,18,91616,28
32,hilbert,1,4,22,0,392,336,30736,15,11456,15
32,hilbert,1,4,23,0,136,392,32112,17,12784,13
32,hilbert,1,4,24,0,328,136,5472,8,4512,12
32,hilbert,1,4,25,0,208,328,47072,18,27024,22
32,hilbert,1,4,26,0,296,208,12000,14,24288,16
32,hilbert,1,4,27,0,168,296,5008,8,8784,18
32,hilbert,1,4,28,0,216,168,8032,13,3192,9
32,hilbert,1,4,29,0,0,224,7640,12,2200,6
32,hilbert,1,4,30,0,184,0,25144,11,9064,5
32,hilbert,1,4,31,0,0,176,6048,8,3424,4
32,hilbert,1,5,0,0,0,24,696,4,48,2
32,hilbert,1,5,1,0,744,0,43792,15,26032,5
32,hilbert,1,5,2,0,0,776,141248,18,47376,8
32,hilbert,1,5,3,0,56,8,3888,12,2088,8
32,hilbert,1,5,4,0,88,0,9216,7,6096,5
32,hilbert,1,5,5,0,0,128,1024,4,560,4
32,hilbert,1,5,6,0,48,32,736,4,6160,10
32,hilbert,1,5,7,0,32,16,10320,10,5232,6
32,hilbert,1,5,8,0,16,56,1128,4,4440,10
32,hilbert,1,5,9,0,56,40,8128,4,4648,8
32,hilbert,1,5,10,0,104,0,1504,8,2760,10
32,hilbert,1,5,11,0,24,64,19232,14,7200,6
32,hilbert,1,5,12,0,592,24,5992,11,7248,15
32,hilbert,1,5,13,0,0,632,39040,11,1552,3
32,hilbert,1,5,14,0,40,24,1952,9,1792,5
32,hilbert,1,5,15,0,24,24,9600,12,4368,4
32,hilbert,1,5,16,0,24,64,20720,6,36640,6
32,hilbert,1,5,17,0,128,0,2440,8,15000,12
32,hilbert,1,5,18,0,0,80,41472,12,35736,14
32,hilbert,1,5,19,0,16,48,2032,6,1552,6
32,hilbert,1,5,20,0,48,24,1440,7,656,3
32,hilbert,1,5,21,0,32,0,72656,15,42216,7
32,hilbert,1,5,22,0,0,80,152,2,5528,6
32,hilbert,1,5,23,0,120,0,40224,13,17104,13
32,hilbert,1,5,24,0,0,72,3072,11,26408,13
32,hilbert,1,5,25,0,24,48,6960,9,6480,5
32,hilbert,1,5,26,0,48,24,5520,10,5528,10
32,hilbert,1,5,27,0,32,0,20120,18,2488,4
32,hilbert,1,5,28,0,0,24,456,3,24,1
32,hilbert,1,5,29,0,16,24,1024,3,6160,5
32,hilbert,1,5,30,0,24,24,96,2,18400,10
32,hilbert,1,5,31,0,24,0,48,2,2544,10
32,gilbert,1,1,0,0,76336,0,228968,4,400088,16
32,gilbert,1,1,1,0,54736,15792,141056,2,433216,32
32,gilbert,1,1,2,0,86952,65536,352992,4,440368,32
32,gilbert,1,1,3,0,73592,65536,429328,4,461064,32
32,gilbert,1,1,4,0,69464,65536,379064,4,414288,28
32,gilbert,1,1,5,0,77400,65536,366656,4,428224,36
32,gilbert,1,1,6,0,53288,65536,383968,4,378064,26
32,gilbert,1,1,7,0,56824,65536,363024,4,356544,30
32,gilbert,1,1,8,0,54096,65536,352816,4,354872,30
32,gilbert,1,1,9,0,57144,65536,387192,4,408576,38
32,gilbert,1,1,10,0,86384,65536,389376,4,469560,44
32,gilbert,1,1,11,0,76856,65536,398336,4,449824,32
32,gilbert,1,1,12,0,75464,65536,428320,4,468208,28
32,gilbert,1,1,13,0,57128,65536,354392,4,365440,28
32,gilbert,1,1,14,0,64832,65536,411808,4,435024,24
32,gilbert,1,1,15,0,55992,65536,389376,4,410416,36
32,gilbert,1,1,16,0,57368,65536,392128,4,387536,26
32,gilbert,1,1,17,0,56008,65536,394160,4,387176,30
32,gilbert,1,1,18,0,45976,65536,299320,4,284544,32
32,gilbert,1,1,19,0,46392,65536,370176,4,345376,24
32,gilbert,1,1,20,0,44144,65536,365680,4,338848,30
32,gilbert,1,1,21,0,44136,65536,370416,4,327032,20
32,gilbert,1,1,22,0,46376,65536,365656,4,345104,16
32,gilbert,1,1,23,0,46632,65536,370656,4,362112,32
32,gilbert,1,1,24,0,27520,32768,238880,4,238336,24
32,gilbert,1,1,25,0,20880,33456,108672,2,190512,26
32,gilbert,1,1,26,0,53264,65536,383920,4,369128,30
32,gilbert,1,1,27,0,58096,65536,356328,4,356480,24
32,gilbert,1,1,28,0,60208,65536,402560,4,413168,28
32,gilbert,1,1,29,0,68152,65536,413696,4,451568,24
32,gilbert,1,1,30,0,80760,65536,438912,4,488400,30
32,gilbert,1,1,31,0,84624,65536,376616,4,428312,16
32,gilbert,1,2,0,0,8688,0,63328,14,69408,10
32,gilbert,1,2,1,0,5592,8688,230064,25,232288,25
32,gilbert,1,2,2,0,19024,5592,214880,26,254296,22
32,gilbert,1,2,3,0,21520,19024,251920,29,240392,21
32,gilbert,1,2,4,0,16880,21520,162384,26,221648,26
32,gilbert,1,2,5,0,10464,16880,227536,34,223712,24
32,gilbert,1,2,6,0,11664,10464,104464,24,145120,20
32,gilbert,1,2,7,0,12272,11664,145504,27,177688,21
32,gilbert,1,2,8,0,10184,12272,206592,26,176600,30
32,gilbert,1,2,9,0,10864,10184,179360,34,190680,28
32,gilbert,1,2,10,0,7064,10864,229408,40,164800,24
32,gilbert,1,2,11,0,15344,7064,148000,28,194696,28
32,gilbert,1,2,12,0,11584,15344,148048,26,237312,26
32,gilbert,1,2,13,0,11176,11584,146304,25,167216,23
32,gilbert,1,2,14,0,8128,11176,217520,22,169424,24
32,gilbert,1,2,15,0,8184,8128,161920,32,149312,24
32,gilbert,1,2,16,0,7568,8184,70336,22,78784,18
32,gilbert,1,2,17,0,3664,7568,73872,24,119032,18
32,gilbert,1,2,18,0,1520,3664,101312,23,77400,17
32,gilbert,1,2,19,0,0,2488,21536,16,48592,16
32,gilbert,1,2,20,0,968,3408,85456,28,73304,20
32,gilbert,1,2,21,0,3408,3896,32560,16,42400,32
32,gilbert,1,2,22,0,3896,4552,114864,14,105072,22
32,gilbert,1,2,23,0,4552,4976,163904,30,149392,24
32,gilbert,1,2,24,0,4976,13696,57120,20,156944,18
32,gilbert,1,2,25,0,13696,16576,146528,21,182816,21
32,gilbert,1,2,26,0,16576,15616,142304,28,202000,18
32,gilbert,1,2,27,0,15616,9864,91440,22,221512,28
32,gilbert,1,2,28,0,9864,2568,187808,24,170032,24
32,gilbert,1,2,29,0,2568,8432,111808,20,166736,32
32,gilbert,1,2,30,0,9544,0,71616,26,94368,30
32,gilbert,1,2,31,0,0,1112,9840,10,21784,10
32,gilbert,1,3,0,0,1072,0,18272,8,17680,10
32,gilbert,1,3,1,0,2688,1072,174304,23,106136,23
32,gilbert,1,3,2,0,0,7120,86448,16,39552,20
32,gilbert,1,3,3,0,6056,0,38320,20,43376,24
32,gilbert,1,3,4,0,0,2712,40736,20,69456,16
32,gilbert,1,3,5,0,2320,0,158864,22,168512,22
32,gilbert,1,3,6,0,0,2880,23440,15,71952,21
32,gilbert,1,3,7,0,1720,0,15296,13,11720,17
32,gilbert,1,3,8,0,0,832,69056,20,72424,14
32,gilbert,1,3,9,0,760,2048,13968,18,53920,16
32,gilbert,1,3,10,0,3944,0,98400,22,85896,28
32,gilbert,1,3,11,0,0,5480,68032,20,78696,20
32,gilbert,1,3,12,0,4096,0,304048,24,176216,18
32,gilbert,1,3,13,0,0,2600,13360,16,27376,14
32,gilbert,1,3,14,0,2944,0,78896,22,88208,24
32,gilbert,1,3,15,0,0,2600,29456,20,13168,8
32,gilbert,1,3,16,0,1744,544,8992,10,24608,16
32,gilbert,1,3,17,0,544,328,50800,16,66240,22
32,gilbert,1,3,18,0,328,320,7728,11,2864,5
32,gilbert,1,3,19,0,320,584,25968,7,24896,9
32,gilbert,1,3,20,0,720,0,6752,12,8328,14
32,gilbert,1,3,21,0,0,720,12272,17,7072,9
32,gilbert,1,3,22,0,584,544,37696,18,61296,20
32,gilbert,1,3,23,0,544,752,24864,12,18352,14
32,gilbert,1,3,24,0,1040,0,70688,12,119960,20
32,gilbert,1,3,25,0,1296,288,15264,13,14864,15
32,gilbert,1,3,26,0,0,3112,143392,16,108032,24
32,gilbert,1,3,27,0,1816,552,34880,17,35304,23
32,gilbert,1,3,28,0,880,0,11648,16,16672,8
32,gilbert,1,3,29,0,0,1480,35696,20,17904,10
32,gilbert,1,3,30,0,1552,0,66496,29,39736,25
32,gilbert,1,3,31,0,0,400,2576,8,3608,10
32,gilbert,1,4,0,0,0,1056,5760,5,6304,5
32,gilbert,1,4,1,0,2120,0,61280,20,112368,30
32,gilbert,1,4,2,0,1480,1064,17856,18,10896,12
32,gilbert,1,4,3,0,200,1480,22816,18,15200,14
32,gilbert,1,4,4,0,0,376,7280,13,9024,11
32,gilbert,1,4,5,0,568,0,31424,16,5424,16
32,gilbert,1,4,6,0,216,392,18896,11,21632,15
32,gilbert,1,4,7,0,448,216,8560,18,15008,16
32,gilbert,1,4,8,0,280,448,18208,10,31768,18
32,gilbert,1,4,9,0,72,280,7088,10,2848,6
32,gilbert,1,4,10,0,1160,72,35776,20,45680,12
32,gilbert,1,4,11,0,952,1160,134928,24,108272,20
32,gilbert,1,4,12,0,272,952,33024,17,79992,23
32,gilbert,1,4,13,0,24,272,6784,8,25456,16
32,gilbert,1,4,14,0,320,24,106400,18,81408,14
32,gilbert,1,4,15,0,256,320,6576,8,22560,14
32,gilbert,1,4,16,0,40,256,12816,9,9736,9
32,gilbert,1,4,17,0,280,40,11928,10,11408,14
32,gilbert,1,4,18,0,64,280,4416,6,4112,12
32,gilbert,1,4,19,0,136,64,816,6,11664,6
32,gilbert,1,4,20,0,0,184,5712,10,2096,4
32,gilbert,1,4,21,0,272,0,11216,12,6048,8
32,gilbert,1,4,22,0,0,408,44592,13,47352,11
32,gilbert,1,4,23,0,184,128,88752,14,79976,14
32,gilbert,1,4,24,0,128,200,144000,17,64896,13
32,gilbert,1,4,25,0,296,0,9904,14,8640,14
32,gilbert,1,4,26,0,0,248,22912,12,39936,18
32,gilbert,1,4,27,0,424,0,18296,17,8192,11
32,gilbert,1,4,28,0,0,384,1536,4,2784,8
32,gilbert,1,4,29,0,112,0,224,2,8880,10
32,gilbert,1,4,30,0,0,200,2224,8,6944,6
32,gilbert,1,4,31,0,200,0,3184,8,4288,10
32,gilbert,1,5,0,0,824,0,2224,4,6472,10
32,gilbert,1,5,1,0,368,824,169552,25,28048,9
32,gilbert,1,5,2,0,0,392,2128,6,8560,8
32,gilbert,1,5,3,0,184,0,7472,8,11488,14
32,gilbert,1,5,4,0,320,160,6144,10,10848,12
32,gilbert,1,5,5,0,72,320,4592,14,25056,16
32,gilbert,1,5,6,0,216,72,23752,13,15496,11
32,gilbert,1,5,7,0,24,216,7344,10,9712,14
32,gilbert,1,5,8,0,216,24,15344,10,1424,6
32,gilbert,1,5,9,0,64,216,928,4,3056,8
32,gilbert,1,5,10,0,912,64,93616,14,40312,8
32,gilbert,1,5,11,0,40,912,125888,15,56512,13
32,gilbert,1,5,12,0,288,40,24104,12,16688,14
32,gilbert,1,5,13,0,56,288,21328,16,21976,14
32,gilbert,1,5,14,0,296,56,33008,14,21480,12
32,gilbert,1,5,15,0,40,296,80208,11,22984,15
32,gilbert,1,5,16,0,232,40,14584,8,11640,16
32,gilbert,1,5,17,0,56,232,8848,15,1632,5
32,gilbert,1,5,18,0,176,56,2288,6,3320,10
32,gilbert,1,5,19,0,80,176,38016,8,19088,12
32,gilbert,1,5,20,0,176,80,3200,4,13328,12
32,gilbert,1,5,21,0,0,208,384,2,2944,6
32,gilbert,1,5,22,0,184,0,25152,8,8112,6
32,gilbert,1,5,23,0,0,152,2848,8,304,2
32,gilbert,1,5,24,0,200,0,2128,6,2480,6
32,gilbert,1,5,25,0,80,200,11072,11,8472,11
32,gilbert,1,5,26,0,264,80,63472,18,17016,10
32,gilbert,1,5,27,0,0,272,2840,5,5584,9
32,gilbert,1,5,28,0,248,0,4520,6,10888,6
32,gilbert,1,5,29,0,0,248,26072,14,6632,4
32,gilbert,1,5,30,0,208,0,13800,13,2176,9
32,gilbert,1,5,31,0,0,200,3856,6,944,4
32,rcb,1,1,0,0,93744,22528,258104,3,406848,3
32,rcb,1,1,1,0,102256,57088,305664,3,402896,3
32,rcb,1,1,2,0,99456,65536,311312,3,384832,3
32,rcb,1,1,3,0,66432,51456,268960,3,302368,3
32,rcb,1,1,4,0,42848,12288,196968,3,260528,3
32,rcb,1,1,5,0,73216,65536,285072,3,301392,3
32,rcb,1,1,6,0,69888,65536,281744,3,290848,3
32,rcb,1,1,7,0,30368,42656,224096,3,196256,3
32,rcb,1,1,8,0,54720,41216,242256,3,265696,3
32,rcb,1,1,9,0,44096,38912,224840,3,239912,3
32,rcb,1,1,10,0,48944,47296,247312,3,245504,3
32,rcb,1,1,11,0,40144,45568,232032,3,223800,3
32,rcb,1,1,12,0,40320,47616,234256,3,218752,3
32,rcb,1,1,13,0,29568,36864,208264,3,192712,3
32,rcb,1,1,14,0,36064,52096,239232,3,203328,3
32,rcb,1,1,15,0,28000,44032,218352,3,183096,3
32,rcb,1,1,16,0,59432,38784,244536,3,282960,3
32,rcb,1,1,17,0,71392,59816,282280,3,301952,3
32,rcb,1,1,18,0,61560,65536,268928,3,264816,3
32,rcb,1,1,19,0,36776,47232,230328,3,211440,3
32,rcb,1,1,20,0,40768,45824,232912,3,222336,3
32,rcb,1,1,21,0,55552,60608,267232,3,247200,3
32,rcb,1,1,22,0,48384,65536,255752,3,226816,3
32,rcb,1,1,23,0,26880,44032,217232,3,179776,3
32,rcb,1,1,24,0,41496,45472,238040,3,224688,3
32,rcb,1,1,25,0,31616,43800,221736,3,191488,3
32,rcb,1,1,26,0,35112,45568,227000,3,208112,3
32,rcb,1,1,27,0,26104,43904,211840,3,177328,3
32,rcb,1,1,28,0,30576,50752,232400,3,187616,3
32,rcb,1,1,29,0,41664,61840,249824,3,205984,3
32,rcb,1,1,30,0,39312,65536,251168,3,194336,3
32,rcb,1,1,31,0,16016,42240,200088,3,144608,3
32,rcb,1,2,0,0,19832,0,327480,3,351520,3
32,rcb,1,2,1,0,102120,110704,478520,3,438976,3
32,rcb,1,2,2,0,104192,99456,444416,3,433696,3
32,rcb,1,2,3,0,4736,9472,118176,2,112704,2
32,rcb,1,2,4,0,0,3696,3696,1,3696,1
32,rcb,1,2,5,0,0,2816,2816,1,2816,1
32,rcb,1,2,6,0,0,2688,2688,1,2688,1
32,rcb,1,2,7,0,0,2048,2048,1,2048,1
32,rcb,1,2,8,0,12688,0,194128,3,208960,3
32,rcb,1,2,9,0,7488,8320,101992,2,101344,2
32,rcb,1,2,10,0,6656,3952,174768,3,166032,3
32,rcb,1,2,11,0,3328,10192,91496,2,83504,2
32,rcb,1,2,12,0,7072,4160,83808,2,87264,2
32,rcb,1,2,13,0,2704,4160,74904,2,73392,2
32,rcb,1,2,14,0,3328,6240,75232,2,71776,2
32,rcb,1,2,15,0,0,6240,6240,1,6240,1
32,rcb,1,2,16,0,9072,0,206192,3,212744,3
32,rcb,1,2,17,0,4536,9072,107240,2,102312,2
32,rcb,1,2,18,0,11016,0,163336,3,172296,3
32,rcb,1,2,19,0,6696,6480,85528,2,85752,2
32,rcb,1,2,20,0,34384,31360,216272,3,208096,3
32,rcb,1,2,21,0,29848,31360,202328,3,189168,3
32,rcb,1,2,22,0,26544,26544,182112,3,165984,3
32,rcb,1,2,23,0,23088,26544,170592,3,151008,3
32,rcb,1,2,24,0,30688,31768,214776,3,198200,3
32,rcb,1,2,25,0,30472,27664,183576,3,180152,3
32,rcb,1,2,26,0,23296,29992,197992,3,166184,3
32,rcb,1,2,27,0,23296,26104,168568,3,150776,3
32,rcb,1,2,28,0,23408,23408,168672,3,153104,3
32,rcb,1,2,29,0,40664,43904,198808,3,180000,3
32,rcb,1,2,30,0,39312,39312,178976,3,168112,3
32,rcb,1,2,31,0,18928,21736,134744,3,121072,3
32,rcb,1,3,0,0,6808,0,181912,2,189208,2
32,rcb,1,3,1,0,4440,0,128472,2,133640,2
32,rcb,1,3,2,0,0,6512,6512,1,6512,1
32,rcb,1,3,3,0,0,4736,4736,1,4736,1
32,rcb,1,3,4,0,4400,0,113696,2,114432,2
32,rcb,1,3,5,0,0,4400,4400,1,4400,1
32,rcb,1,3,6,0,0,0,0,0,0,0
32,rcb,1,3,7,0,0,0,0,0,0,0
32,rcb,1,3,8,0,4368,0,108912,2,113664,2
32,rcb,1,3,9,0,0,4368,4368,1,4368,1
32,rcb,1,3,10,0,0,0,0,0,0,0
32,rcb,1,3,11,0,0,0,0,0,0,0
32,rcb,1,3,12,0,0,0,0,0,0,0
32,rcb,1,3,13,0,0,0,0,0,0,0
32,rcb,1,3,14,0,0,0,0,0,0,0
32,rcb,1,3,15,0,0,0,0,0,0,0
32,rcb,1,3,16,0,4536,0,112952,2,117880,2
32,rcb,1,3,17,0,0,4536,4536,1,4536,1
32,rcb,1,3,18,0,0,0,0,0,0,0
32,rcb,1,3,19,0,0,0,0,0,0,0
32,rcb,1,3,20,0,0,0,0,0,0,0
32,rcb,1,3,21,0,0,0,0,0,0,0
32,rcb,1,3,22,0,0,0,0,0,0,0
32,rcb,1,3,23,0,0,0,0,0,0,0
32,rcb,1,3,24,0,0,0,0,0,0,0
32,rcb,1,3,25,0,0,0,0,0,0,0
32,rcb,1,3,26,0,0,0,0,0,0,0
32,rcb,1,3,27,0,0,0,0,0,0,0
32,rcb,1,3,28,0,0,0,0,0,0,0
32,rcb,1,3,29,0,0,0,0,0,0,0
32,rcb,1,3,30,0,0,0,0,0,0,0
32,rcb,1,3,31,0,0,0,0,0,0,0
32,rcb,1,4,0,0,6808,6808,196016,2,196016,2
32,rcb,1,4,1,0,0,11248,11248,1,11248,1
32,rcb,1,4,2,0,11248,0,137104,2,142576,2
32,rcb,1,4,3,0,4440,4440,8880,1,8880,1
32,rcb,1,4,4,0,0,4400,4400,1,4400,1
32,rcb,1,4,5,0,4400,0,4400,1,4400,1
32,rcb,1,4,6,0,0,0,0,0,0,0
32,rcb,1,4,7,0,0,0,0,0,0,0
32,rcb,1,4,8,0,0,0,0,0,0,0
32,rcb,1,4,9,0,0,0,0,0,0,0
32,rcb,1,4,10,0,0,0,0,0,0,0
32,rcb,1,4,11,0,0,0,0,0,0,0
32,rcb,1,4,12,0,0,0,0,0,0,0
32,rcb,1,4,13,0,0,0,0,0,0,0
32,rcb,1,4,14,0,0,0,0,0,0,0
32,rcb,1,4,15,0,0,0,0,0,0,0
32,rcb,1,4,16,0,0,0,0,0,0,0
32,rcb,1,4,17,0,0,0,0,0,0,0
32,rcb,1,4,18,0,0,0,0,0,0,0
32,rcb,1,4,19,0,0,0,0,0,0,0
32,rcb,1,4,20,0,0,0,0,0,0,0
32,rcb,1,4,21,0,0,0,0,0,0,0
32,rcb,1,4,22,0,0,0,0,0,0,0
32,rcb,1,4,23,0,0,0,0,0,0,0
32,rcb,1,4,24,0,0,0,0,0,0,0
32,rcb,1,4,25,0,0,0,0,0,0,0
32,rcb,1,4,26,0,0,0,0,0,0,0
32,rcb,1,4,27,0,0,0,0,0,0,0
32,rcb,1,4,28,0,0,0,0,0,0,0
32,rcb,1,4,29,0,0,0,0,0,0,0
32,rcb,1,4,30,0,0,0,0,0,0,0
32,rcb,1,4,31,0,0,0,0,0,0,0
32,rcb,1,5,0,0,6808,6808,196016,2,196016,2
32,rcb,1,5,1,0,11248,0,11248,1,11248,1
32,rcb,1,5,2,0,0,11248,11248,1,11248,1
32,rcb,1,5,3,0,4440,4440,8880,1,8880,1
32,rcb,1,5,4,0,4400,0,4400,1,4400,1
32,rcb,1,5,5,0,0,4400,4400,1,4400,1
32,rcb,1,5,6,0,0,0,0,0,0,0
32,rcb,1,5,7,0,0,0,0,0,0,0
32,rcb,1,5,8,0,0,4368,4368,1,4368,1
32,rcb,1,5,9,0,4368,0,4368,1,4368,1
32,rcb,1,5,10,0,0,0,0,0,0,0
32,rcb,1,5,11,0,0,0,0,0,0,0
32,rcb,1,5,12,0,0,0,0,0,0,0
32,rcb,1,5,13,0,0,0,0,0,0,0
32,rcb,1,5,14,0,0,0,0,0,0,0
32,rcb,1,5,15,0,0,0,0,0,0,0
32,rcb,1,5,16,0,0,4536,4536,1,4536,1
32,rcb,1,5,17,0,4536,0,4536,1,4536,1
32,rcb,1,5,18,0,0,0,0,0,0,0
32,rcb,1,5,19,0,0,0,0,0,0,0
32,rcb,1,5,20,0,0,0,0,0,0,0
32,rcb,1,5,21,0,0,0,0,0,0,0
32,rcb,1,5,22,0,0,0,0,0,0,0
32,rcb,1,5,23,0,0,0,0,0,0,0
32,rcb,1,5,24,0,0,0,0,0,0,0
32,rcb,1,5,25,0,0,0,0,0,0,0
