ntasks,algo,freq,total_time_s,task_id,work_time_s,switch_time_s,load_balancer_time_s
32,hilbert,1,2.430558,21,2.080811,0.008703,0.276203
32,hilbert,1,2.430558,27,2.1106,0.010116,0.244707
32,hilbert,1,2.430558,20,1.986036,0.008617,0.370717
32,hilbert,1,2.430558,18,1.888393,0.010273,0.466985
32,hilbert,1,2.430558,4,1.856715,0.010651,0.49803
32,hilbert,1,2.430558,30,2.161982,0.012462,0.190938
32,hilbert,1,2.430558,19,1.994267,0.010282,0.360848
32,hilbert,1,2.430558,11,2.012447,0.009522,0.343404
32,hilbert,1,2.430558,12,1.913143,0.00685,0.445399
32,hilbert,1,2.430558,25,2.069849,0.011995,0.283562
32,hilbert,1,2.430558,28,2.152053,0.009321,0.204011
32,hilbert,1,2.430558,17,1.979103,0.012295,0.374019
32,hilbert,1,2.430558,1,1.872389,0.008313,0.484691
32,hilbert,1,2.430558,8,1.870982,0.008037,0.486396
32,hilbert,1,2.430558,9,1.892472,0.010422,0.462515
32,hilbert,1,2.430558,16,1.905705,0.009371,0.450346
32,hilbert,1,2.430558,23,2.103111,0.011798,0.250445
32,hilbert,1,2.430558,10,1.998191,0.011276,0.355909
32,hilbert,1,2.430558,31,2.149707,0.011352,0.204347
32,hilbert,1,2.430558,0,1.62628,0.007574,0.731269
32,hilbert,1,2.430558,29,2.239877,0.011519,0.113994
32,hilbert,1,2.430558,14,2.051354,0.011334,0.302723
32,hilbert,1,2.430558,13,1.969474,0.010504,0.385401
32,hilbert,1,2.430558,7,1.988288,0.007014,0.370119
32,hilbert,1,2.430558,6,1.943907,0.005378,0.416112
32,hilbert,1,2.430558,3,1.855158,0.011909,0.498351
32,hilbert,1,2.430558,24,2.005039,0.011205,0.349159
32,hilbert,1,2.430558,2,1.794097,0.011519,0.559799
32,hilbert,1,2.430558,15,2.089783,0.009922,0.265702
32,gilbert,1,2.729205,26,2.055871,0.015072,0.590552
32,gilbert,1,2.729205,14,2.07801,0.012189,0.571649
32,gilbert,1,2.729205,23,2.102459,0.018699,0.540729
32,gilbert,1,2.729205,20,1.987606,0.016204,0.65807
32,gilbert,1,2.729205,25,2.089776,0.01731,0.55479
32,gilbert,1,2.729205,11,1.960204,0.021063,0.680572
32,gilbert,1,2.729205,18,1.905855,0.017842,0.738158
32,gilbert,1,2.729205,13,2.040944,0.012167,0.608717
32,gilbert,1,2.729205,9,1.917142,0.01635,0.728347
32,gilbert,1,2.729205,19,1.996373,0.018666,0.646827
32,gilbert,1,2.729205,2,1.734885,0.013862,0.913445
32,gilbert,1,2.729205,22,2.012766,0.018504,0.630622
32,gilbert,1,2.729205,30,2.138515,0.021079,0.502166
32,gilbert,1,2.729205,24,2.053334,0.018824,0.589731
32,gilbert,1,2.729205,17,1.949874,0.020407,0.691574
32,gilbert,1,2.729205,1,1.807429,0.019815,0.834941
32,gilbert,1,2.729205,29,2.231883,0.021141,0.408339
32,gilbert,1,2.729205,7,1.999501,0.011631,0.650544
32,gilbert,1,2.729205,3,1.836614,0.012992,0.812586
32,gilbert,1,2.729205,8,1.864429,0.016085,0.781172
32,gilbert,1,2.729205,31,2.218988,0.021835,0.420565
32,gilbert,1,2.729205,4,1.893614,0.020418,0.747571
32,gilbert,1,2.729205,28,2.097421,0.015754,0.548441
32,gilbert,1,2.729205,10,1.953383,0.019824,0.688636
32,gilbert,1,2.729205,6,1.916367,0.012132,0.733158
32,gilbert,1,2.729205,16,1.847189,0.015257,0.799377
32,gilbert,1,2.729205,12,1.984444,0.015238,0.662154
32,gilbert,1,2.729205,21,2.074388,0.016786,0.570711
32,gilbert,1,2.729205,27,2.028441,0.014938,0.618364
32,gilbert,1,2.729205,5,1.91977,0.010682,0.731105
32,gilbert,1,2.729205,15,2.105417,0.015917,0.540512
32,gilbert,1,2.729205,0,1.698989,0.019118,0.944017
32,rcb,1,2.435886,7,1.938484,0.005412,0.46908
32,rcb,1,2.435886,9,1.916431,0.002836,0.493616
32,rcb,1,2.435886,2,1.764595,0.002251,0.646108
32,rcb,1,2.435886,10,1.937303,0.002455,0.473402
32,rcb,1,2.435886,22,2.029141,0.005643,0.378004
32,rcb,1,2.435886,17,2.014407,0.001972,0.396875
32,rcb,1,2.435886,23,2.041445,0.005871,0.365547
32,rcb,1,2.435886,25,1.993017,0.003572,0.41616
32,rcb,1,2.435886,11,1.965291,0.00556,0.44196
32,rcb,1,2.435886,28,2.210087,0.003133,0.201124
32,rcb,1,2.435886,21,2.13242,0.003084,0.277488
32,rcb,1,2.435886,20,2.096335,0.003002,0.31357
32,rcb,1,2.435886,5,1.934418,0.002035,0.476589
32,rcb,1,2.435886,15,1.988548,0.006421,0.417547
32,rcb,1,2.435886,18,1.948747,0.003222,0.460823
32,rcb,1,2.435886,12,2.038842,0.003358,0.370492
32,rcb,1,2.435886,24,2.009183,0.00296,0.400845
32,rcb,1,2.435886,14,2.03374,0.005874,0.373119
32,rcb,1,2.435886,26,2.069834,0.005827,0.337189
32,rcb,1,2.435886,29,2.139593,0.00659,0.266426
32,rcb,1,2.435886,6,1.911554,0.003327,0.498016
32,rcb,1,2.435886,19,2.018648,0.005998,0.38814
32,rcb,1,2.435886,16,1.920357,0.001581,0.491329
32,rcb,1,2.435886,1,1.874189,0.001821,0.53691
32,rcb,1,2.435886,3,1.883877,0.005126,0.523933
32,rcb,1,2.435886,30,2.096445,0.006279,0.309968
32,rcb,1,2.435886,4,1.945535,0.001167,0.466304
32,rcb,1,2.435886,13,2.016378,0.001042,0.396105
32,rcb,1,2.435886,27,2.021242,0.00608,0.385502
32,rcb,1,2.435886,0,1.735297,0.001612,0.676037
32,rcb,1,2.435886,8,1.867933,0.002342,0.542629
32,rcb,1,2.435886,31,2.017811,0.00591,0.389157
32,rcbincr,1,2.430056,2,1.766326,0.002519,0.647557
32,rcbincr,1,2.430056,0,1.733682,0.00194,0.680739
32,rcbincr,1,2.430056,13,2.016469,0.001262,0.399206
32,rcbincr,1,2.430056,18,1.948634,0.003418,0.464227
32,rcbincr,1,2.430056,4,1.945524,0.001198,0.469875
32,rcbincr,1,2.430056,21,2.132323,0.003393,0.280739
32,rcbincr,1,2.430056,7,1.938526,0.003658,0.474197
32,rcbincr,1,2.430056,28,2.209954,0.004219,0.20207
32,rcbincr,1,2.430056,22,2.029118,0.003804,0.383422
32,rcbincr,1,2.430056,5,1.934168,0.002319,0.480129
32,rcbincr,1,2.430056,31,2.01796,0.003731,0.394735
32,rcbincr,1,2.430056,12,2.038862,0.003915,0.373258
32,rcbincr,1,2.430056,17,2.014159,0.001967,0.400708
32,rcbincr,1,2.430056,25,1.992976,0.003375,0.420129
32,rcbincr,1,2.430056,24,2.009419,0.003497,0.403512
32,rcbincr,1,2.430056,15,1.988653,0.004201,0.423267
32,rcbincr,1,2.430056,6,1.911204,0.003128,0.502088
32,rcbincr,1,2.430056,20,2.096218,0.003099,0.317172
32,rcbincr,1,2.430056,23,2.041548,0.003579,0.371333
32,rcbincr,1,2.430056,14,2.033705,0.004079,0.378424
32,rcbincr,1,2.430056,29,2.139754,0.004211,0.27227
32,rcbincr,1,2.430056,19,2.018633,0.00384,0.393768
32,rcbincr,1,2.430056,3,1.883834,0.003215,0.529283
32,rcbincr,1,2.430056,30,2.096554,0.003959,0.315823
32,rcbincr,1,2.430056,9,1.916487,0.002868,0.497001
32,rcbincr,1,2.430056,1,1.874313,0.002472,0.53957
32,rcbincr,1,2.430056,10,1.937332,0.002963,0.476332
32,rcbincr,1,2.430056,16,1.920596,0.001586,0.494657
32,rcbincr,1,2.430056,8,1.867974,0.002483,0.545897
32,rcbincr,1,2.430056,27,2.021373,0.003975,0.390981
32,rcbincr,1,2.430056,11,1.963577,0.003545,0.449212
32,rcbincr,1,2.430056,26,2.070026,0.00386,0.342483
64,hilbert,1,1.296601,60,1.085971,0.018733,0.10476
64,hilbert,1,1.296601,52,1.003178,0.015632,0.190729
64,hilbert,1,1.296601,46,1.044832,0.016674,0.148049
64,hilbert,1,1.296601,41,0.999306,0.014018,0.19621
64,hilbert,1,1.296601,48,0.979523,0.015534,0.214502
64,hilbert,1,1.296601,57,1.072076,0.019036,0.118385
64,hilbert,1,1.296601,55,1.07184,0.012504,0.125123
64,hilbert,1,1.296601,61,1.103106,0.018788,0.087643
64,hilbert,1,1.296601,58,1.087,0.01906,0.103461
64,hilbert,1,1.296601,15,1.014021,0.013515,0.181975
64,hilbert,1,1.296601,24,0.983467,0.015266,0.210743
64,hilbert,1,1.296601,63,1.098754,0.01851,0.092191
64,hilbert,1,1.296601,38,0.976449,0.014917,0.218201
64,hilbert,1,1.296601,26,0.997256,0.017805,0.194453
64,hilbert,1,1.296601,54,1.023059,0.015018,0.171452
64,hilbert,1,1.296601,62,1.092997,0.016716,0.099774
64,hilbert,1,1.296601,45,1.025321,0.014339,0.16988
64,hilbert,1,1.296601,37,0.966225,0.017006,0.226236
64,hilbert,1,1.296601,25,0.995576,0.015067,0.198809
64,hilbert,1,1.296601,51,1.045217,0.012577,0.151678
64,hilbert,1,1.296601,42,1.024111,0.011954,0.173442
64,hilbert,1,1.296601,20,0.948024,0.011438,0.24976
64,hilbert,1,1.296601,47,1.063694,0.017147,0.128661
64,hilbert,1,1.296601,13,0.977556,0.014567,0.21743
64,hilbert,1,1.296601,40,0.993108,0.016744,0.199714
64,hilbert,1,1.296601,1,0.872053,0.014883,0.322621
64,hilbert,1,1.296601,50,1.012397,0.012321,0.184763
64,hilbert,1,1.296601,43,1.060813,0.011976,0.13675
64,hilbert,1,1.296601,53,1.045485,0.015476,0.148533
64,hilbert,1,1.296601,44,0.998335,0.016188,0.195029
64,hilbert,1,1.296601,11,0.96944,0.01455,0.225577
64,hilbert,1,1.296601,34,0.944619,0.015767,0.249091
64,hilbert,1,1.296601,12,0.951718,0.01488,0.242957
64,hilbert,1,1.296601,6,0.914252,0.017571,0.277723
64,hilbert,1,1.296601,22,0.965576,0.009497,0.234418
64,hilbert,1,1.296601,31,1.064313,0.015726,0.129488
64,hilbert,1,1.296601,17,0.957107,0.015406,0.236993
64,hilbert,1,1.296601,2,0.882455,0.017746,0.309321
64,hilbert,1,1.296601,19,0.970051,0.01156,0.22794
64,hilbert,1,1.296601,7,0.957827,0.017392,0.23429
64,hilbert,1,1.296601,3,0.914562,0.01445,0.280517
64,hilbert,1,1.296601,29,1.05797,0.015333,0.136213
64,hilbert,1,1.296601,8,0.907491,0.016721,0.285305
64,hilbert,1,1.296601,33,0.957037,0.013547,0.238945
64,hilbert,1,1.296601,9,0.928061,0.013978,0.267528
64,hilbert,1,1.296601,32,0.904417,0.013495,0.291597
64,hilbert,1,1.296601,27,1.018577,0.017898,0.173032
64,hilbert,1,1.296601,4,0.865431,0.006475,0.337659
64,hilbert,1,1.296601,18,0.925851,0.016608,0.267001
64,hilbert,1,1.296601,14,0.989048,0.012012,0.208501
64,hilbert,1,1.296601,49,1.029544,0.015238,0.164757
64,hilbert,1,1.296601,56,1.06697,0.016266,0.126253
64,hilbert,1,1.296601,59,1.10264,0.018866,0.08803
64,hilbert,1,1.296601,36,0.926726,0.017205,0.265551
64,hilbert,1,1.296601,39,1.008423,0.016861,0.184295
64,hilbert,1,1.296601,23,1.020157,0.016387,0.172996
64,hilbert,1,1.296601,5,0.917692,0.016469,0.275349
64,hilbert,1,1.296601,28,1.034336,0.018282,0.15694
64,hilbert,1,1.296601,10,0.942517,0.014591,0.252374
64,hilbert,1,1.296601,21,0.996862,0.008891,0.203732
64,hilbert,1,1.296601,35,0.994036,0.017959,0.197547
64,hilbert,1,1.296601,30,1.044779,0.013205,0.151567
64,hilbert,1,1.296601,16,0.90434,0.013584,0.291522
64,hilbert,1,1.296601,0,0.834932,0.015092,0.359508
64,gilbert,1,1.458954,8,0.909274,0.014865,0.446513
64,gilbert,1,1.458954,21,0.992136,0.014192,0.364319
64,gilbert,1,1.458954,22,0.971269,0.017154,0.382112
64,gilbert,1,1.458954,4,0.86781,0.01439,0.488437
64,gilbert,1,1.458954,2,0.877708,0.019819,0.473113
64,gilbert,1,1.458954,0,0.832564,0.015497,0.522598
64,gilbert,1,1.458954,61,1.092932,0.021029,0.256647
64,gilbert,1,1.458954,16,0.894575,0.012862,0.463222
64,gilbert,1,1.458954,1,0.878764,0.015688,0.476201
64,gilbert,1,1.458954,32,0.898617,0.01978,0.45228
64,gilbert,1,1.458954,54,1.00695,0.01747,0.346184
64,gilbert,1,1.458954,39,1.017097,0.017749,0.335784
64,gilbert,1,1.458954,59,1.103768,0.019396,0.247457
64,gilbert,1,1.458954,58,1.091593,0.021808,0.25726
64,gilbert,1,1.458954,43,1.04449,0.015135,0.311004
64,gilbert,1,1.458954,36,0.923599,0.018935,0.428067
64,gilbert,1,1.458954,55,1.069618,0.018069,0.282902
64,gilbert,1,1.458954,44,1.002447,0.017589,0.35062
64,gilbert,1,1.458954,40,0.973873,0.013733,0.383018
64,gilbert,1,1.458954,49,1.030928,0.019493,0.320205
64,gilbert,1,1.458954,52,1.005074,0.018123,0.347417
64,gilbert,1,1.458954,46,1.050411,0.015144,0.30475
64,gilbert,1,1.458954,38,0.97109,0.019939,0.37956
64,gilbert,1,1.458954,51,1.045266,0.01901,0.306358
64,gilbert,1,1.458954,56,1.073997,0.023653,0.272944
64,gilbert,1,1.458954,42,1.037554,0.013568,0.319475
64,gilbert,1,1.458954,63,1.10015,0.021405,0.249071
64,gilbert,1,1.458954,37,0.974371,0.018592,0.377577
64,gilbert,1,1.458954,53,1.057348,0.017587,0.295725
64,gilbert,1,1.458954,50,1.009769,0.019004,0.341816
64,gilbert,1,1.458954,45,1.022117,0.021218,0.327282
64,gilbert,1,1.458954,47,1.063512,0.015184,0.291872
64,gilbert,1,1.458954,41,1.007581,0.017778,0.34528
64,gilbert,1,1.458954,3,0.914761,0.014469,0.441414
64,gilbert,1,1.458954,25,0.996013,0.020032,0.354586
64,gilbert,1,1.458954,23,1.017481,0.017278,0.335892
64,gilbert,1,1.458954,14,0.991236,0.011577,0.367829
64,gilbert,1,1.458954,31,1.07019,0.022093,0.27834
64,gilbert,1,1.458954,33,0.959218,0.019939,0.391475
64,gilbert,1,1.458954,7,0.955463,0.009954,0.405241
64,gilbert,1,1.458954,26,1.002891,0.010657,0.357047
64,gilbert,1,1.458954,28,1.028049,0.009896,0.332674
64,gilbert,1,1.458954,13,0.974769,0.013541,0.382314
64,gilbert,1,1.458954,35,1.001153,0.017437,0.35201
64,gilbert,1,1.458954,10,0.939233,0.014877,0.416525
64,gilbert,1,1.458954,18,0.930601,0.01697,0.423074
64,gilbert,1,1.458954,19,0.972451,0.014298,0.383829
64,gilbert,1,1.458954,11,0.973297,0.017687,0.379645
64,gilbert,1,1.458954,15,1.02113,0.01805,0.331427
64,gilbert,1,1.458954,20,0.94467,0.011501,0.415231
64,gilbert,1,1.458954,27,1.021896,0.010719,0.338013
64,gilbert,1,1.458954,34,0.935315,0.020767,0.41456
64,gilbert,1,1.458954,24,0.98762,0.020084,0.362895
64,gilbert,1,1.458954,57,1.072587,0.021182,0.276877
64,gilbert,1,1.458954,60,1.078529,0.019439,0.272664
64,gilbert,1,1.458954,5,0.920156,0.014522,0.435988
64,gilbert,1,1.458954,29,1.051425,0.015069,0.304078
64,gilbert,1,1.458954,17,0.953527,0.006373,0.410666
64,gilbert,1,1.458954,12,0.952155,0.015809,0.402637
64,gilbert,1,1.458954,9,0.929666,0.015134,0.425862
64,gilbert,1,1.458954,30,1.0508,0.013956,0.305821
64,gilbert,1,1.458954,6,0.911674,0.017684,0.441214
64,gilbert,1,1.458954,48,0.979517,0.018738,0.372361
64,gilbert,1,1.458954,62,1.104205,0.021365,0.245014
64,rcb,1,1.286209,43,1.058583,0.003083,0.213375
64,rcb,1,1.286209,57,1.103828,0.003341,0.167813
64,rcb,1,1.286209,53,1.029079,0.004367,0.241372
64,rcb,1,1.286209,48,1.003533,0.004246,0.266902
64,rcb,1,1.286209,9,0.95929,0.001568,0.314479
64,rcb,1,1.286209,31,0.947881,0.002384,0.324996
64,rcb,1,1.286209,10,0.962948,0.001258,0.311288
64,rcb,1,1.286209,29,0.973157,0.003018,0.29889
64,rcb,1,1.286209,34,0.980232,0.001177,0.294155
64,rcb,1,1.286209,14,0.973559,0.002911,0.298665
64,rcb,1,1.286209,25,0.97985,0.001881,0.29373
64,rcb,1,1.286209,11,0.957362,0.001749,0.316165
64,rcb,1,1.286209,28,1.061384,0.001139,0.213162
64,rcb,1,1.286209,4,0.893449,0.001731,0.380102
64,rcb,1,1.286209,52,1.018724,0.003006,0.253395
64,rcb,1,1.286209,13,0.946253,0.001314,0.328074
64,rcb,1,1.286209,21,0.962303,0.001829,0.311326
64,rcb,1,1.286209,32,1.017842,0.001083,0.25671
64,rcb,1,1.286209,33,0.950308,0.002121,0.322778
64,rcb,1,1.286209,18,0.955179,0.001412,0.318908
64,rcb,1,1.286209,19,0.916301,0.002562,0.356334
64,rcb,1,1.286209,35,0.987867,0.002002,0.285763
64,rcb,1,1.286209,8,0.972809,0.001166,0.301562
64,rcb,1,1.286209,22,0.996554,0.002692,0.275871
64,rcb,1,1.286209,30,1.041242,0.002982,0.230856
64,rcb,1,1.286209,27,0.963531,0.002917,0.308614
64,rcb,1,1.286209,7,0.935536,0.002114,0.337778
64,rcb,1,1.286209,0,0.899395,0.001176,0.374676
64,rcb,1,1.286209,2,0.9237,0.001558,0.350071
64,rcb,1,1.286209,24,1.05977,0.00241,0.213072
64,rcb,1,1.286209,23,0.945631,0.002214,0.327537
64,rcb,1,1.286209,12,0.951722,0.003435,0.31977
64,rcb,1,1.286209,56,1.136613,0.002977,0.135483
64,rcb,1,1.286209,46,1.035112,0.002857,0.237301
64,rcb,1,1.286209,51,1.015122,0.004441,0.255085
64,rcb,1,1.286209,42,1.074931,0.003233,0.196796
64,rcb,1,1.286209,49,1.02945,0.00205,0.243883
64,rcb,1,1.286209,58,1.103493,0.003574,0.167816
64,rcb,1,1.286209,38,0.988538,0.003744,0.282656
64,rcb,1,1.286209,45,1.004475,0.004324,0.266084
64,rcb,1,1.286209,44,1.025859,0.003322,0.245891
64,rcb,1,1.286209,59,1.064269,0.00316,0.207628
64,rcb,1,1.286209,37,0.987007,0.002707,0.285267
64,rcb,1,1.286209,55,1.001736,0.004048,0.269091
64,rcb,1,1.286209,60,1.052345,0.004034,0.218536
64,rcb,1,1.286209,54,0.998368,0.004014,0.272438
64,rcb,1,1.286209,40,1.050917,0.0026,0.221608
64,rcb,1,1.286209,47,1.007178,0.004082,0.263697
64,rcb,1,1.286209,41,1.046301,0.003184,0.225505
64,rcb,1,1.286209,20,0.99806,0.001775,0.275595
64,rcb,1,1.286209,6,0.9329,0.001984,0.340476
64,rcb,1,1.286209,16,0.964137,0.001004,0.310393
64,rcb,1,1.286209,17,0.950181,0.002022,0.322988
64,rcb,1,1.286209,3,0.927447,0.001821,0.346151
64,rcb,1,1.286209,62,1.015636,0.004307,0.254943
64,rcb,1,1.286209,39,1.008065,0.003704,0.263286
64,rcb,1,1.286209,63,0.975365,0.004146,0.295342
64,rcb,1,1.286209,36,0.985433,0.002667,0.286941
64,rcb,1,1.286209,61,1.015964,0.004458,0.254321
64,rcb,1,1.286209,1,0.904596,0.001546,0.369096
64,rcb,1,1.286209,50,1.000483,0.003811,0.270546
64,rcb,1,1.286209,26,1.05354,0.002566,0.219117
64,rcb,1,1.286209,5,0.898551,0.001996,0.374784
64,rcb,1,1.286209,15,0.951967,0.003319,0.319674
64,rcbincr,1,1.28925,50,1.000702,0.004066,0.27379
64,rcbincr,1,1.28925,49,1.029527,0.002578,0.247029
64,rcbincr,1,1.28925,62,1.015918,0.004683,0.257959
64,rcbincr,1,1.28925,48,1.003754,0.004793,0.269882
64,rcbincr,1,1.28925,57,1.103917,0.00366,0.171127
64,rcbincr,1,1.28925,52,1.018777,0.003132,0.257083
64,rcbincr,1,1.28925,58,1.103807,0.004291,0.170328
64,rcbincr,1,1.28925,63,0.97534,0.004639,0.298642
64,rcbincr,1,1.28925,45,1.004514,0.004445,0.269691
64,rcbincr,1,1.28925,56,1.13669,0.003763,0.138187
