ntasks,algo,freq,task,alloced,allocs,concurrent,freed,frees
64,rcb,500,4,262200,2,262200,262200,3
64,rcb,500,42,262200,2,262200,262200,3
64,rcb,500,60,262200,2,262200,262200,3
64,rcb,500,57,262200,2,262200,262200,3
64,rcb,500,56,262200,2,262200,262200,3
64,rcb,500,58,262200,2,262200,262200,3
64,rcb,500,61,262200,2,262200,262200,3
64,rcb,500,62,262200,2,262200,262200,3
64,rcb,500,59,262200,2,262200,262200,3
64,rcb,500,47,262200,2,262200,262200,3
64,rcb,500,54,262200,2,262200,262200,3
64,rcb,500,13,262200,2,262200,262200,3
64,rcb,500,2,262200,2,262200,262200,3
64,rcb,500,19,262200,2,262200,262200,3
64,rcb,500,39,262200,2,262200,262200,3
64,rcb,500,25,262200,2,262200,262200,3
64,rcb,500,38,262200,2,262200,262200,3
64,rcb,500,41,262200,2,262200,262200,3
64,rcb,500,23,262200,2,262200,262200,3
64,rcb,500,16,262200,2,262200,262200,3
64,rcb,500,11,262200,2,262200,262200,3
64,rcb,500,9,262200,2,262200,262200,3
64,rcb,500,36,262200,2,262200,262200,3
64,rcb,500,33,262200,2,262200,262200,3
64,rcb,500,24,262200,2,262200,262200,3
64,rcb,500,3,262200,2,262200,262200,3
64,rcb,500,12,262200,2,262200,262200,3
64,rcb,500,43,262200,2,262200,262200,3
64,rcb,500,53,262200,2,262200,262200,3
64,rcb,500,35,262200,2,262200,262200,3
64,rcb,500,21,262200,2,262200,262200,3
64,rcb,500,31,262200,2,262200,262200,3
64,rcb,500,29,262200,2,262200,262200,3
64,rcb,500,27,262200,2,262200,262200,3
64,rcb,500,52,262200,2,262200,262200,3
64,rcb,500,51,262200,2,262200,262200,3
64,rcb,500,40,262200,2,262200,262200,3
64,rcb,500,50,262200,2,262200,262200,3
64,rcb,500,26,262200,2,262200,262200,3
64,rcb,500,55,262200,2,262200,262200,3
64,rcb,500,63,262200,2,262200,262200,3
64,rcb,500,46,262200,2,262200,262200,3
64,rcbincr,125,50,294456,450,264504,292152,419
64,rcbincr,125,41,294456,450,264504,292152,419
64,rcbincr,125,43,294456,450,264504,292152,419
64,rcbincr,125,36,294456,450,264504,292152,419
64,rcbincr,125,33,294456,450,264504,292152,419
64,rcbincr,125,23,294456,450,264504,292152,419
64,rcbincr,125,24,294456,450,264504,292152,419
64,rcbincr,125,19,294456,450,264504,292152,419
64,rcbincr,125,53,294456,450,264504,292152,419
64,rcbincr,125,37,294456,450,264504,292152,419
64,rcbincr,125,47,294456,450,264504,292152,419
64,rcbincr,125,49,294456,450,264504,292152,419
64,rcbincr,125,38,294456,450,264504,292152,419
64,rcbincr,125,52,294456,450,264504,292152,419
64,rcbincr,125,45,294456,450,264504,292152,419
64,rcbincr,125,46,294456,450,264504,292152,419
64,rcbincr,125,51,294456,450,264504,292152,419
64,rcbincr,125,63,294456,450,264504,292152,419
64,rcbincr,125,60,294456,450,264504,292152,419
64,rcbincr,125,58,294456,450,264504,292152,419
64,rcbincr,125,57,294456,450,264504,292152,419
64,rcbincr,125,59,294456,450,264504,292152,419
64,rcbincr,125,55,294456,450,264504,292152,419
64,rcbincr,125,56,294456,450,264504,292152,419
64,rcbincr,125,61,294456,450,264504,292152,419
64,rcbincr,125,54,294456,450,264504,292152,419
64,rcbincr,125,62,294456,450,264504,292152,419
64,rcbincr,125,42,294456,450,264504,292152,419
64,rcbincr,125,26,294456,450,264504,292152,419
64,rcbincr,125,2,294456,450,264504,292152,419
64,rcbincr,125,14,294456,450,264504,292152,419
64,rcbincr,125,18,294456,450,264504,292152,419
64,rcbincr,125,12,294456,450,264504,292152,419
64,rcbincr,125,15,294456,450,264504,292152,419
64,rcbincr,125,39,294456,450,264504,292152,419
64,rcbincr,125,48,294456,450,264504,292152,419
64,rcbincr,125,25,294456,450,264504,292152,419
64,rcbincr,125,44,294456,450,264504,292152,419
64,rcbincr,125,10,294456,450,264504,292152,419
64,rcbincr,125,5,294456,450,264504,292152,419
64,rcbincr,125,20,294456,450,264504,292152,419
64,rcbincr,125,40,294456,450,264504,292152,419
64,rcbincr,125,29,294456,450,264504,292152,419
64,rcbincr,125,21,294456,450,264504,292152,419
64,rcbincr,125,17,294456,450,264504,292152,419
64,rcbincr,125,1,294456,450,264504,292152,419
64,rcbincr,125,3,294456,450,264504,292152,419
64,rcbincr,125,34,294456,450,264504,292152,419
64,rcbincr,125,30,294456,450,264504,292152,419
64,rcbincr,125,4,294456,450,264504,292152,419
64,rcbincr,125,13,294456,450,264504,292152,419
64,rcbincr,125,27,294456,450,264504,292152,419
64,rcbincr,125,22,294456,450,264504,292152,419
64,rcbincr,125,35,294456,450,264504,292152,419
64,rcbincr,125,7,294456,450,264504,292152,419
64,rcbincr,125,31,294456,450,264504,292152,419
64,rcbincr,125,28,294456,450,264504,292152,419
64,rcbincr,125,11,294456,450,264504,292152,419
64,rcbincr,125,8,294456,450,264504,292152,419
64,rcbincr,125,32,294456,450,264504,292152,419
64,rcbincr,125,6,294456,450,264504,292152,419
64,rcbincr,125,9,294456,450,264504,292152,419
64,rcbincr,125,16,294456,450,264504,292152,419
64,rcbincr,125,0,294456,450,264504,292152,419
64,rcbincr,250,10,276024,194,264504,273720,163
64,rcbincr,250,8,276024,194,264504,273720,163
64,rcbincr,250,9,276024,194,264504,273720,163
64,rcbincr,250,1,276024,194,264504,273720,163
64,rcbincr,250,12,276024,194,264504,273720,163
64,rcbincr,250,6,276024,194,264504,273720,163
64,rcbincr,250,13,276024,194,264504,273720,163
64,rcbincr,250,16,276024,194,264504,273720,163
64,rcbincr,250,17,276024,194,264504,273720,163
64,rcbincr,250,4,276024,194,264504,273720,163
64,rcbincr,250,2,276024,194,264504,273720,163
64,rcbincr,250,0,276024,194,264504,273720,163
64,rcbincr,250,27,276024,194,264504,273720,163
64,rcbincr,250,3,276024,194,264504,273720,163
64,rcbincr,250,35,276024,194,264504,273720,163
64,rcbincr,250,24,276024,194,264504,273720,163
64,rcbincr,250,7,276024,194,264504,273720,163
64,rcbincr,250,33,276024,194,264504,273720,163
64,rcbincr,250,26,276024,194,264504,273720,163
64,rcbincr,250,15,276024,194,264504,273720,163
64,rcbincr,250,25,276024,194,264504,273720,163
64,rcbincr,250,18,276024,194,264504,273720,163
64,rcbincr,250,29,276024,194,264504,273720,163
64,rcbincr,250,19,276024,194,264504,273720,163
64,rcbincr,250,30,276024,194,264504,273720,163
64,rcbincr,250,22,276024,194,264504,273720,163
64,rcbincr,250,11,276024,194,264504,273720,163
64,rcbincr,250,34,276024,194,264504,273720,163
64,rcbincr,250,32,276024,194,264504,273720,163
64,rcbincr,250,21,276024,194,264504,273720,163
64,rcbincr,250,47,276024,194,264504,273720,163
64,rcbincr,250,46,276024,194,264504,273720,163
64,rcbincr,250,39,276024,194,264504,273720,163
64,rcbincr,250,49,276024,194,264504,273720,163
64,rcbincr,250,36,276024,194,264504,273720,163
64,rcbincr,250,28,276024,194,264504,273720,163
64,rcbincr,250,53,276024,194,264504,273720,163
64,rcbincr,250,20,276024,194,264504,273720,163
64,rcbincr,250,48,276024,194,264504,273720,163
64,rcbincr,250,38,276024,194,264504,273720,163
64,rcbincr,250,5,276024,194,264504,273720,163
64,rcbincr,250,51,276024,194,264504,273720,163
64,rcbincr,250,50,276024,194,264504,273720,163
64,rcbincr,250,41,276024,194,264504,273720,163
64,rcbincr,250,44,276024,194,264504,273720,163
64,rcbincr,250,61,276024,194,264504,273720,163
64,rcbincr,250,54,276024,194,264504,273720,163
64,rcbincr,250,14,276024,194,264504,273720,163
64,rcbincr,250,59,276024,194,264504,273720,163
64,rcbincr,250,62,276024,194,264504,273720,163
64,rcbincr,250,55,276024,194,264504,273720,163
64,rcbincr,250,37,276024,194,264504,273720,163
64,rcbincr,250,57,276024,194,264504,273720,163
64,rcbincr,250,60,276024,194,264504,273720,163
64,rcbincr,250,58,276024,194,264504,273720,163
64,rcbincr,250,63,276024,194,264504,273720,163
64,rcbincr,250,56,276024,194,264504,273720,163
64,rcbincr,250,43,276024,194,264504,273720,163
64,rcbincr,250,31,276024,194,264504,273720,163
64,rcbincr,250,23,276024,194,264504,273720,163
64,rcbincr,250,40,276024,194,264504,273720,163
64,rcbincr,250,42,276024,194,264504,273720,163
64,rcbincr,250,52,276024,194,264504,273720,163
64,rcbincr,250,45,276024,194,264504,273720,163
64,rcbincr,500,48,266808,66,264504,264504,35
64,rcbincr,500,44,266808,66,264504,264504,35
64,rcbincr,500,46,266808,66,264504,264504,35
64,rcbincr,500,40,266808,66,264504,264504,35
64,rcbincr,500,37,266808,66,264504,264504,35
64,rcbincr,500,52,266808,66,264504,264504,35
64,rcbincr,500,53,266808,66,264504,264504,35
64,rcbincr,500,38,266808,66,264504,264504,35
64,rcbincr,500,39,266808,66,264504,264504,35
64,rcbincr,500,59,266808,66,264504,264504,35
64,rcbincr,500,56,266808,66,264504,264504,35
64,rcbincr,500,58,266808,66,264504,264504,35
64,rcbincr,500,62,266808,66,264504,264504,35
64,rcbincr,500,57,266808,66,264504,264504,35
64,rcbincr,500,60,266808,66,264504,264504,35
64,rcbincr,500,55,266808,66,264504,264504,35
64,rcbincr,500,61,266808,66,264504,264504,35
64,rcbincr,500,42,266808,66,264504,264504,35
64,rcbincr,500,63,266808,66,264504,264504,35
64,rcbincr,500,50,266808,66,264504,264504,35
64,rcbincr,500,51,266808,66,264504,264504,35
64,rcbincr,500,45,266808,66,264504,264504,35
64,rcbincr,500,36,266808,66,264504,264504,35
64,rcbincr,500,49,266808,66,264504,264504,35
64,rcbincr,500,43,266808,66,264504,264504,35
64,rcbincr,500,47,266808,66,264504,264504,35
64,rcbincr,500,41,266808,66,264504,264504,35
64,rcbincr,500,54,266808,66,264504,264504,35
64,rcbincr,500,35,266808,66,264504,264504,35
64,rcbincr,500,25,266808,66,264504,264504,35
64,rcbincr,500,33,266808,66,264504,264504,35
64,rcbincr,500,34,266808,66,264504,264504,35
64,rcbincr,500,18,266808,66,264504,264504,35
64,rcbincr,500,22,266808,66,264504,264504,35
64,rcbincr,500,24,266808,66,264504,264504,35
64,rcbincr,500,13,266808,66,264504,264504,35
64,rcbincr,500,16,266808,66,264504,264504,35
64,rcbincr,500,14,266808,66,264504,264504,35
64,rcbincr,500,30,266808,66,264504,264504,35
64,rcbincr,500,7,266808,66,264504,264504,35
64,rcbincr,500,19,266808,66,264504,264504,35
64,rcbincr,500,21,266808,66,264504,264504,35
64,rcbincr,500,10,266808,66,264504,264504,35
64,rcbincr,500,6,266808,66,264504,264504,35
64,rcbincr,500,20,266808,66,264504,264504,35
64,rcbincr,500,32,266808,66,264504,264504,35
64,rcbincr,500,17,266808,66,264504,264504,35
64,rcbincr,500,9,266808,66,264504,264504,35
64,rcbincr,500,28,266808,66,264504,264504,35
64,rcbincr,500,27,266808,66,264504,264504,35
64,rcbincr,500,31,266808,66,264504,264504,35
64,rcbincr,500,23,266808,66,264504,264504,35
64,rcbincr,500,12,266808,66,264504,264504,35
64,rcbincr,500,4,266808,66,264504,264504,35
64,rcbincr,500,5,266808,66,264504,264504,35
64,rcbincr,500,15,266808,66,264504,264504,35
64,rcbincr,500,26,266808,66,264504,264504,35
64,rcbincr,500,29,266808,66,264504,264504,35
64,rcbincr,500,11,266808,66,264504,264504,35
64,rcbincr,500,8,266808,66,264504,264504,35
64,rcbincr,500,0,266808,66,264504,264504,35
64,rcbincr,500,1,266808,66,264504,264504,35
64,rcbincr,500,3,266808,66,264504,264504,35
64,rcbincr,500,2,266808,66,264504,264504,35
