ntasks,algo,freq,total_time_s,task_id,work_time_s,switch_time_s,load_balancer_time_s
64,hilbert,125,41.415872,62,0.045589,30.087102,0.061538
64,hilbert,125,41.415872,15,1.110332,36.924953,0.121443
64,hilbert,125,41.415872,6,1.116918,37.947524,0.128918
64,hilbert,125,41.415872,8,1.097638,38.453668,0.132873
64,hilbert,125,41.415872,11,1.077521,37.61717,0.127242
64,hilbert,125,41.415872,34,1.14281,35.773231,0.110049
64,hilbert,125,41.415872,10,1.076173,37.71327,0.126959
64,hilbert,125,41.415872,33,1.09379,35.839383,0.111692
64,hilbert,125,41.415872,9,1.088236,37.888834,0.129677
64,hilbert,125,41.415872,2,1.071009,38.759354,0.135794
64,hilbert,125,41.415872,1,1.100006,38.624188,0.137151
64,hilbert,125,41.415872,41,1.083563,35.299969,0.107133
64,hilbert,125,41.415872,59,1.085571,34.090185,0.096095
64,hilbert,125,41.415872,31,1.092412,35.948641,0.112512
64,hilbert,125,41.415872,13,1.117212,37.392737,0.124947
64,hilbert,125,41.415872,30,1.094467,36.064013,0.112187
64,hilbert,125,41.415872,20,1.088103,36.864606,0.119112
64,hilbert,125,41.415872,24,1.179543,36.584231,0.116948
64,hilbert,125,41.415872,22,1.1041,36.766351,0.119627
64,hilbert,125,41.415872,27,1.114868,36.294383,0.115718
64,hilbert,125,41.415872,7,1.119586,37.468995,0.126089
64,hilbert,125,41.415872,12,1.120153,37.770426,0.126879
64,hilbert,125,41.415872,0,1.695231,33.095281,0.090876
64,hilbert,250,40.415464,55,1.077396,33.417048,0.049655
64,hilbert,250,40.415464,52,1.11254,33.584731,0.049865
64,hilbert,250,40.415464,63,0.017228,27.949022,0.026994
64,hilbert,250,40.415464,48,1.091871,33.88061,0.051524
64,hilbert,250,40.415464,46,1.105036,34.005238,0.052291
64,hilbert,250,40.415464,51,1.050426,33.713353,0.051489
64,hilbert,250,40.415464,45,1.133586,34.040154,0.052788
64,hilbert,250,40.415464,38,1.136829,34.491094,0.054761
64,hilbert,250,40.415464,47,1.112889,33.926185,0.051947
64,hilbert,250,40.415464,50,1.064785,33.763825,0.051412
64,hilbert,250,40.415464,58,1.07391,33.220659,0.048919
64,hilbert,250,40.415464,39,1.128355,34.435639,0.054457
64,hilbert,250,40.415464,37,1.2172,34.544752,0.054914
64,hilbert,250,40.415464,57,1.063546,33.297016,0.049549
64,hilbert,250,40.415464,43,1.066728,34.236708,0.053563
64,hilbert,250,40.415464,35,1.075071,34.796123,0.055855
64,hilbert,250,40.415464,27,1.137235,35.139622,0.05761
64,hilbert,250,40.415464,19,1.066506,36.319868,0.062599
64,hilbert,250,40.415464,49,1.152952,33.748065,0.051661
64,hilbert,250,40.415464,62,0.074669,29.864382,0.034645
64,hilbert,250,40.415464,1,1.059767,37.715875,0.068965
64,hilbert,250,40.415464,13,1.129362,36.333787,0.062427
64,hilbert,250,40.415464,14,1.133761,35.945205,0.060994
64,hilbert,250,40.415464,32,1.084357,37.419999,0.065771
64,hilbert,250,40.415464,6,1.140262,37.167925,0.066341
64,hilbert,250,40.415464,53,1.098046,33.529657,0.050274
64,hilbert,250,40.415464,60,1.071493,33.077646,0.047652
64,hilbert,250,40.415464,34,1.110361,34.858765,0.056417
64,hilbert,250,40.415464,26,1.10263,35.552497,0.058977
64,hilbert,250,40.415464,20,1.07344,36.218002,0.06125
64,hilbert,250,40.415464,17,1.058168,36.513638,0.06362
64,hilbert,250,40.415464,21,1.059915,35.469548,0.058916
64,hilbert,250,40.415464,56,1.069469,33.355851,0.048786
64,hilbert,250,40.415464,44,1.132648,34.102745,0.052188
64,hilbert,250,40.415464,40,1.047207,34.448891,0.05383
64,hilbert,250,40.415464,33,1.075443,34.908567,0.056473
64,hilbert,250,40.415464,25,1.132055,35.651517,0.059533
64,hilbert,250,40.415464,16,1.061245,37.474881,0.066577
64,hilbert,250,40.415464,59,1.069528,33.15457,0.048871
64,hilbert,250,40.415464,61,1.035967,33.170876,0.048556
64,hilbert,250,40.415464,42,1.055391,34.312089,0.05394
64,hilbert,250,40.415464,36,1.191173,34.620684,0.054473
64,hilbert,250,40.415464,15,1.12745,36.053252,0.061379
64,hilbert,250,40.415464,9,1.049783,37.073674,0.066
64,hilbert,250,40.415464,29,1.146044,35.223299,0.057487
64,hilbert,250,40.415464,28,1.075938,35.38923,0.057673
64,hilbert,250,40.415464,31,1.064431,35.029105,0.05676
64,hilbert,250,40.415464,3,1.067762,37.138085,0.066306
64,hilbert,250,40.415464,18,1.061117,35.937595,0.061139
64,hilbert,250,40.415464,10,1.070209,36.864655,0.065058
64,hilbert,250,40.415464,41,1.101791,34.331826,0.054887
64,hilbert,250,40.415464,54,1.072472,33.494231,0.050047
64,hilbert,250,40.415464,7,1.16851,36.46908,0.063403
64,hilbert,250,40.415464,23,1.175004,35.851418,0.060408
64,hilbert,250,40.415464,11,1.062346,36.680775,0.064226
64,hilbert,250,40.415464,22,1.064662,35.761484,0.059842
64,hilbert,250,40.415464,2,1.071299,37.810138,0.069152
64,hilbert,250,40.415464,30,1.106944,35.103748,0.056959
64,hilbert,250,40.415464,12,1.148501,36.698143,0.063269
64,hilbert,250,40.415464,0,1.683651,32.160235,0.045999
64,hilbert,250,40.415464,8,1.07997,37.522845,0.067034
64,hilbert,250,40.415464,4,1.118604,37.571186,0.067488
64,hilbert,250,40.415464,5,1.092525,36.925263,0.065458
64,hilbert,250,40.415464,24,1.123507,35.079554,0.056731
64,hilbert,500,40.053766,37,1.254698,34.18445,0.027351
64,hilbert,500,40.053766,57,1.067606,32.970881,0.024583
64,hilbert,500,40.053766,42,1.03917,34.011817,0.027069
64,hilbert,500,40.053766,39,1.178949,34.066624,0.027092
64,hilbert,500,40.053766,51,1.031719,33.412617,0.025667
64,hilbert,500,40.053766,45,1.168748,33.684692,0.026194
64,hilbert,500,40.053766,62,0.064649,29.142281,0.016606
64,hilbert,500,40.053766,52,1.13441,33.240419,0.025034
64,hilbert,500,40.053766,43,1.038182,33.945464,0.026747
64,hilbert,500,40.053766,44,1.196141,33.72025,0.025895
64,hilbert,500,40.053766,60,1.055856,32.77179,0.023913
64,hilbert,500,40.053766,55,1.054698,33.119709,0.024784
64,hilbert,500,40.053766,63,0.018137,27.861267,0.014092
64,hilbert,500,40.053766,47,1.179753,33.537915,0.025738
64,hilbert,500,40.053766,48,1.103395,33.552189,0.025618
64,hilbert,500,40.053766,54,1.054283,33.191033,0.024933
64,hilbert,500,40.053766,25,1.090566,35.563319,0.03018
64,hilbert,500,40.053766,59,1.063775,32.834724,0.024288
64,hilbert,500,40.053766,41,1.054995,34.057356,0.027285
64,hilbert,500,40.053766,46,1.134295,33.656396,0.025986
64,hilbert,500,40.053766,56,1.049426,33.050985,0.024566
64,hilbert,500,40.053766,58,1.051911,32.918226,0.024319
64,hilbert,500,40.053766,9,1.063808,36.163223,0.031703
64,hilbert,500,40.053766,6,1.185667,36.609683,0.032672
64,hilbert,500,40.053766,15,1.194103,35.573543,0.030246
64,hilbert,500,40.053766,10,1.026178,36.683137,0.032619
64,hilbert,500,40.053766,2,1.067837,37.491008,0.034452
64,hilbert,500,40.053766,11,1.044161,36.28326,0.031892
64,hilbert,500,40.053766,3,1.044652,36.84145,0.033043
64,hilbert,500,40.053766,31,1.049572,34.842855,0.028655
64,hilbert,500,40.053766,28,1.076907,34.744317,0.028088
64,hilbert,500,40.053766,29,1.189214,34.770071,0.028407
64,hilbert,500,40.053766,8,1.094623,37.187504,0.033455
64,hilbert,500,40.053766,26,1.095843,35.335923,0.029577
64,hilbert,500,40.053766,20,1.054585,35.628708,0.030183
64,hilbert,500,40.053766,40,1.053468,34.125009,0.026967
64,hilbert,500,40.053766,14,1.181459,35.869128,0.030938
64,hilbert,500,40.053766,53,1.106812,33.198918,0.025121
64,hilbert,500,40.053766,16,1.038879,37.176437,0.033487
64,hilbert,500,40.053766,50,1.02651,33.481984,0.025967
64,hilbert,500,40.053766,49,1.221054,33.359713,0.025583
64,hilbert,500,40.053766,61,0.971702,32.920228,0.024378
64,hilbert,500,40.053766,36,1.204407,34.29134,0.027524
64,hilbert,500,40.053766,24,1.062199,35.23973,0.029444
64,hilbert,500,40.053766,7,1.220617,36.194518,0.031697
64,hilbert,500,40.053766,21,1.035128,35.849319,0.03083
64,hilbert,500,40.053766,23,1.12494,35.290045,0.029657
64,hilbert,500,40.053766,5,1.107791,36.878354,0.033254
64,hilbert,500,40.053766,33,1.057185,34.741316,0.028506
64,hilbert,500,40.053766,32,1.060828,37.124185,0.032866
64,hilbert,500,40.053766,4,1.115928,37.2514,0.033735
64,hilbert,500,40.053766,30,1.10985,35.039289,0.028939
64,hilbert,500,40.053766,35,1.0428,34.524095,0.027977
64,hilbert,500,40.053766,17,1.032679,36.124812,0.03158
64,hilbert,500,40.053766,19,1.056411,35.434772,0.030096
64,hilbert,500,40.053766,0,1.660503,31.857136,0.02334
64,hilbert,500,40.053766,38,1.184065,34.129369,0.027087
64,hilbert,500,40.053766,18,1.044337,35.924124,0.031128
64,hilbert,500,40.053766,22,1.053337,34.96344,0.029016
64,hilbert,500,40.053766,34,1.015683,34.626177,0.028389
64,hilbert,500,40.053766,1,1.042352,37.411821,0.034464
64,hilbert,500,40.053766,27,1.168242,34.508378,0.02817
64,hilbert,500,40.053766,13,1.178549,36.352348,0.031883
64,hilbert,500,40.053766,12,1.210697,36.410423,0.031785
64,gilbert,125,40.712872,42,1.071426,34.535082,0.129709
64,gilbert,125,40.712872,51,1.070507,33.92323,0.126376
64,gilbert,125,40.712872,45,1.10415,34.302018,0.129154
64,gilbert,125,40.712872,41,1.072798,34.592278,0.131843
64,gilbert,125,40.712872,49,1.111906,34.015811,0.127002
64,gilbert,125,40.712872,38,1.112104,34.755269,0.131843
64,gilbert,125,40.712872,50,1.069568,33.988388,0.125247
64,gilbert,125,40.712872,46,1.099174,34.242968,0.127138
64,gilbert,125,40.712872,54,1.077804,33.721414,0.122331
64,gilbert,125,40.712872,7,1.120225,37.211168,0.154727
64,gilbert,125,40.712872,53,1.095358,33.756709,0.12405
64,gilbert,125,40.712872,37,1.183581,34.804367,0.133932
64,gilbert,125,40.712872,52,1.108459,33.817571,0.12308
64,gilbert,125,40.712872,36,1.201554,34.864066,0.132883
64,gilbert,125,40.712872,12,1.133811,36.544669,0.14946
64,gilbert,125,40.712872,15,1.107599,36.299149,0.146834
64,gilbert,125,40.712872,6,1.105979,37.12814,0.152663
64,gilbert,125,40.712872,8,1.087256,37.724807,0.157455
64,gilbert,125,40.712872,11,1.071338,37.079529,0.153584
64,gilbert,125,40.712872,22,1.085692,36.25609,0.143951
64,gilbert,125,40.712872,9,1.085222,36.870634,0.152104
64,gilbert,125,40.712872,3,1.070334,37.441812,0.157326
64,gilbert,125,40.712872,20,1.084077,35.859564,0.141097
64,gilbert,125,40.712872,30,1.089988,35.236709,0.135537
64,gilbert,125,40.712872,14,1.112315,36.76696,0.149135
64,gilbert,125,40.712872,2,1.079717,38.009547,0.160411
64,gilbert,125,40.712872,26,1.107077,35.589322,0.139174
64,gilbert,125,40.712872,19,1.077102,35.768407,0.142474
64,gilbert,125,40.712872,21,1.076925,36.066956,0.144248
64,gilbert,125,40.712872,13,1.101619,36.679426,0.149751
64,gilbert,125,40.712872,40,1.092625,34.639231,0.131277
64,gilbert,125,40.712872,57,1.07021,33.514021,0.122074
64,gilbert,125,40.712872,39,1.111207,34.690893,0.132731
64,gilbert,125,40.712872,47,1.094129,34.175159,0.127808
64,gilbert,125,40.712872,48,1.097031,34.108647,0.12633
64,gilbert,125,40.712872,59,1.063223,33.381655,0.120846
64,gilbert,125,40.712872,34,1.142649,35.057477,0.134521
64,gilbert,125,40.712872,62,0.05885,29.671056,0.088918
64,gilbert,125,40.712872,44,1.114061,34.354739,0.127908
64,gilbert,125,40.712872,24,1.173773,35.395338,0.137733
64,gilbert,125,40.712872,55,1.083945,33.639477,0.123059
64,gilbert,125,40.712872,56,1.080119,33.571684,0.121171
64,gilbert,125,40.712872,43,1.077278,34.458858,0.130569
64,gilbert,125,40.712872,35,1.106232,35.0065,0.135458
64,gilbert,125,40.712872,28,1.091659,35.70274,0.13957
64,gilbert,125,40.712872,25,1.147313,35.482559,0.139482
64,gilbert,125,40.712872,31,1.084929,35.304424,0.137709
64,gilbert,125,40.712872,32,1.081649,37.635424,0.155472
64,gilbert,125,40.712872,10,1.072025,36.983152,0.151503
64,gilbert,125,40.712872,63,0.016597,28.168195,0.077766
64,gilbert,125,40.712872,61,1.014765,33.431419,0.120817
64,gilbert,125,40.712872,5,1.093314,37.327967,0.156261
64,gilbert,125,40.712872,1,1.072614,37.91037,0.160924
64,gilbert,125,40.712872,60,1.103957,33.270591,0.120764
64,gilbert,125,40.712872,23,1.196758,36.147577,0.144676
64,gilbert,125,40.712872,17,1.077647,36.427907,0.148106
64,gilbert,125,40.712872,18,1.078186,36.527463,0.147467
64,gilbert,125,40.712872,33,1.089415,35.129574,0.137133
64,gilbert,125,40.712872,29,1.124878,35.322115,0.137707
64,gilbert,125,40.712872,0,1.708173,32.354991,0.116059
64,gilbert,125,40.712872,4,1.101735,37.796872,0.158207
64,gilbert,125,40.712872,27,1.120821,35.958783,0.143441
64,gilbert,125,40.712872,16,1.075713,37.670556,0.156875
64,gilbert,125,40.712872,58,1.0835,33.440359,0.120021
64,gilbert,250,40.183124,41,1.063865,34.137341,0.064799
64,gilbert,250,40.183124,36,1.204551,34.385115,0.065157
64,gilbert,250,40.183124,49,1.147291,33.521176,0.062261
64,gilbert,250,40.183124,5,1.088027,36.883235,0.07688
64,gilbert,250,40.183124,45,1.124406,33.817127,0.063375
64,gilbert,250,40.183124,46,1.112535,33.766428,0.062899
64,gilbert,250,40.183124,40,1.073179,34.192193,0.064485
64,gilbert,250,40.183124,37,1.21021,34.315104,0.065587
64,gilbert,250,40.183124,22,1.074628,35.612175,0.070851
64,gilbert,250,40.183124,2,1.077452,37.562339,0.079522
64,gilbert,250,40.183124,8,1.084313,37.276427,0.077632
64,gilbert,250,40.183124,55,1.08007,33.18259,0.060379
64,gilbert,250,40.183124,63,0.017334,27.776974,0.038066
64,gilbert,250,40.183124,58,1.070273,32.995383,0.059488
64,gilbert,250,40.183124,39,1.1404,34.19269,0.065877
64,gilbert,250,40.183124,47,1.099463,33.71003,0.062701
64,gilbert,250,40.183124,62,0.078289,29.062991,0.043008
64,gilbert,250,40.183124,61,1.026443,32.953961,0.05945
64,gilbert,250,40.183124,44,1.121621,33.882061,0.062685
64,gilbert,250,40.183124,53,1.099264,33.29371,0.061166
64,gilbert,250,40.183124,54,1.071034,33.261166,0.060549
64,gilbert,250,40.183124,38,1.138036,34.261493,0.06514
64,gilbert,250,40.183124,6,1.135271,36.359949,0.074348
64,gilbert,250,40.183124,57,1.071378,33.059463,0.060148
64,gilbert,250,40.183124,52,1.109019,33.355116,0.060273
64,gilbert,250,40.183124,42,1.064604,34.074378,0.064386
64,gilbert,250,40.183124,50,1.056203,33.538866,0.062162
64,gilbert,250,40.183124,59,1.069377,32.923569,0.059269
64,gilbert,250,40.183124,9,1.076116,36.714747,0.076234
64,gilbert,250,40.183124,29,1.134217,34.719673,0.067295
64,gilbert,250,40.183124,25,1.127496,35.320514,0.069919
64,gilbert,250,40.183124,10,1.064027,36.825532,0.076372
64,gilbert,250,40.183124,20,1.069433,35.795751,0.070994
64,gilbert,250,40.183124,33,1.074512,34.989845,0.068308
64,gilbert,250,40.183124,21,1.056939,35.527527,0.070664
64,gilbert,250,40.183124,19,1.065087,36.182652,0.073474
64,gilbert,250,40.183124,24,1.132949,34.89447,0.06741
64,gilbert,250,40.183124,34,1.103515,34.629926,0.06712
64,gilbert,250,40.183124,7,1.149133,35.960814,0.07285
64,gilbert,250,40.183124,13,1.126861,36.197977,0.073533
64,gilbert,250,40.183124,26,1.105104,35.410581,0.070038
64,gilbert,250,40.183124,23,1.171025,35.126847,0.069217
64,gilbert,250,40.183124,35,1.074874,34.571319,0.06676
64,gilbert,250,40.183124,4,1.107854,37.339449,0.077716
64,gilbert,250,40.183124,11,1.059631,36.640912,0.075496
64,gilbert,250,40.183124,17,1.06513,36.370647,0.074312
64,gilbert,250,40.183124,48,1.098957,33.641208,0.062013
64,gilbert,250,40.183124,43,1.061063,34.012353,0.064233
64,gilbert,250,40.183124,60,1.070797,32.851594,0.05832
64,gilbert,250,40.183124,51,1.057709,33.47059,0.06202
64,gilbert,250,40.183124,27,1.129165,34.999922,0.068666
64,gilbert,250,40.183124,56,1.068019,33.124618,0.059521
64,gilbert,250,40.183124,28,1.080908,35.243912,0.068492
64,gilbert,250,40.183124,31,1.068213,34.694479,0.067035
64,gilbert,250,40.183124,32,1.071105,37.194366,0.076534
64,gilbert,250,40.183124,15,1.136039,35.618171,0.071247
64,gilbert,250,40.183124,18,1.060235,35.990592,0.073032
64,gilbert,250,40.183124,12,1.153143,36.457546,0.073761
64,gilbert,250,40.183124,16,1.072696,37.222916,0.077097
64,gilbert,250,40.183124,1,1.061159,37.47353,0.079358
64,gilbert,250,40.183124,30,1.098008,34.812958,0.0674
64,gilbert,250,40.183124,0,1.663975,31.947203,0.056987
64,gilbert,250,40.183124,14,1.139362,35.800822,0.071636
64,gilbert,250,40.183124,3,1.061895,36.997916,0.077414
64,gilbert,500,39.9734,35,1.046102,34.457018,0.033846
64,gilbert,500,39.9734,54,1.059161,33.109623,0.030794
64,gilbert,500,39.9734,42,1.036982,33.938845,0.0329
64,gilbert,500,39.9734,45,1.173511,33.603859,0.032011
64,gilbert,500,39.9734,43,1.033229,33.876127,0.032506
64,gilbert,500,39.9734,56,1.066626,32.957277,0.030152
64,gilbert,500,39.9734,37,1.233235,34.1308,0.033308
64,gilbert,500,39.9734,51,1.03981,33.322068,0.031354
64,gilbert,500,39.9734,48,1.106513,33.472841,0.031333
64,gilbert,500,39.9734,38,1.17553,34.06062,0.03312
64,gilbert,500,39.9734,52,1.129428,33.168404,0.030681
64,gilbert,500,39.9734,61,0.966788,32.838532,0.030242
64,gilbert,500,39.9734,63,0.017696,27.739199,0.019704
64,gilbert,500,39.9734,9,1.059558,36.667202,0.038675
64,gilbert,500,39.9734,57,1.052993,32.910563,0.030588
64,gilbert,500,39.9734,62,0.082046,29.024987,0.022254
64,gilbert,500,39.9734,39,1.165755,34.00267,0.032866
64,gilbert,500,39.9734,58,1.057738,32.837684,0.030254
64,gilbert,500,39.9734,33,1.035937,34.736729,0.034421
64,gilbert,500,39.9734,19,1.053017,35.749066,0.03664
64,gilbert,500,39.9734,12,1.205636,36.148273,0.037114
64,gilbert,500,39.9734,11,1.049142,36.204426,0.037709
64,gilbert,500,39.9734,20,1.05385,35.65176,0.036245
64,gilbert,500,39.9734,50,1.029585,33.396007,0.031573
64,gilbert,500,39.9734,47,1.135017,33.499049,0.031938
64,gilbert,500,39.9734,44,1.193127,33.650463,0.031639
64,gilbert,500,39.9734,41,1.05259,33.986489,0.032853
64,gilbert,500,39.9734,60,1.048051,32.705535,0.029756
64,gilbert,500,39.9734,55,1.063918,33.032376,0.030652
64,gilbert,500,39.9734,17,1.027067,36.055363,0.037476
64,gilbert,500,39.9734,49,1.222903,33.276764,0.031298
64,gilbert,500,39.9734,46,1.123489,33.590018,0.031814
64,gilbert,500,39.9734,59,1.061724,32.760264,0.029973
64,gilbert,500,39.9734,36,1.206547,34.212167,0.033226
64,gilbert,500,39.9734,24,1.05136,35.354194,0.035537
64,gilbert,500,39.9734,53,1.09743,33.125016,0.030858
64,gilbert,500,39.9734,40,1.044087,34.058351,0.03286
64,gilbert,500,39.9734,15,1.177404,35.803504,0.036835
64,gilbert,500,39.9734,2,1.058222,37.324133,0.039921
64,gilbert,500,39.9734,13,1.16418,35.712757,0.036548
64,gilbert,500,39.9734,32,1.049389,37.055953,0.038818
64,gilbert,500,39.9734,21,1.030641,35.588053,0.036244
64,gilbert,500,39.9734,29,1.191056,34.627437,0.034048
64,gilbert,500,39.9734,7,1.210916,36.413562,0.038119
64,gilbert,500,39.9734,25,1.070784,34.928218,0.034938
64,gilbert,500,39.9734,10,1.027932,36.51039,0.038502
64,gilbert,500,39.9734,14,1.193913,35.974502,0.036989
64,gilbert,500,39.9734,22,1.04309,35.486112,0.03593
64,gilbert,500,39.9734,28,1.051317,34.833987,0.034323
64,gilbert,500,39.9734,18,1.035339,35.37895,0.035862
64,gilbert,500,39.9734,6,1.193981,36.236996,0.037652
64,gilbert,500,39.9734,31,1.042159,34.659907,0.034391
64,gilbert,500,39.9734,3,1.035121,36.77187,0.038866
64,gilbert,500,39.9734,8,1.084581,37.120027,0.039073
64,gilbert,500,39.9734,4,1.123227,37.168002,0.039306
64,gilbert,500,39.9734,0,1.654065,31.780701,0.029317
64,gilbert,500,39.9734,1,1.038599,37.441066,0.040283
64,gilbert,500,39.9734,26,1.08896,35.172561,0.035363
64,gilbert,500,39.9734,23,1.140632,35.10651,0.035322
64,gilbert,500,39.9734,30,1.115898,34.486381,0.034009
64,gilbert,500,39.9734,27,1.170639,34.900123,0.034811
64,gilbert,500,39.9734,5,1.100616,36.808486,0.039133
64,gilbert,500,39.9734,34,1.011598,34.544429,0.034228
64,gilbert,500,39.9734,16,1.0436,37.093898,0.039169
64,rcb,125,36.93777,18,0.856974,33.060569,0.105183
64,rcb,125,36.93777,11,1.127738,33.164702,0.107121
64,rcb,125,36.93777,8,0.502853,34.650386,0.119825
64,rcb,125,36.93777,44,0.943156,30.848552,0.08445
64,rcb,125,36.93777,50,0.901895,30.496959,0.081926
64,rcb,125,36.93777,56,0.901421,30.100445,0.078527
64,rcb,125,36.93777,40,0.474001,31.583984,0.092812
64,rcb,125,36.93777,49,1.064682,30.395531,0.082018
64,rcb,125,36.93777,43,1.164072,30.698337,0.084274
64,rcb,125,36.93777,36,0.890092,31.402589,0.090385
64,rcb,125,36.93777,61,1.320296,29.367334,0.071928
64,rcb,125,36.93777,55,1.199378,29.875104,0.076169
64,rcb,125,36.93777,59,1.391137,29.42818,0.07359
64,rcb,125,36.93777,51,1.140347,30.194237,0.080248
64,rcb,125,36.93777,57,1.190476,29.755059,0.074976
64,rcb,125,36.93777,21,1.015164,33.012018,0.10323
64,rcb,125,36.93777,30,1.296432,31.249758,0.088993
64,rcb,125,36.93777,58,1.117428,29.76127,0.075238
64,rcb,125,36.93777,54,0.970476,30.168206,0.07889
64,rcb,125,36.93777,53,1.073371,30.125836,0.079359
64,rcb,125,36.93777,42,1.015713,30.908786,0.087072
64,rcb,125,36.93777,37,1.226515,31.010989,0.086392
64,rcb,125,36.93777,47,1.43916,30.164495,0.078925
64,rcb,125,36.93777,39,1.310576,30.801831,0.085211
64,rcb,125,36.93777,35,1.103177,31.299061,0.08957
64,rcb,125,36.93777,9,0.866174,33.709981,0.109795
64,rcb,125,36.93777,23,1.193414,31.783129,0.093719
64,rcb,125,36.93777,34,0.960341,31.692771,0.093034
64,rcb,125,36.93777,20,0.814403,33.395799,0.106496
64,rcb,125,36.93777,33,0.839662,31.868259,0.095345
64,rcb,125,36.93777,19,1.079595,32.749219,0.102914
64,rcb,125,36.93777,12,0.932734,32.49665,0.10009
64,rcb,125,36.93777,10,0.989658,33.395964,0.10825
64,rcb,125,36.93777,27,1.370998,31.364739,0.090185
64,rcb,125,36.93777,28,0.971953,32.032354,0.094569
64,rcb,125,36.93777,7,1.246325,33.226511,0.106116
64,rcb,125,36.93777,62,1.186357,29.436796,0.072214
64,rcb,125,36.93777,45,1.341758,30.391215,0.080396
64,rcb,125,36.93777,32,0.494812,34.544379,0.116453
64,rcb,125,36.93777,48,0.743587,30.788111,0.084787
64,rcb,125,36.93777,52,0.798931,30.46456,0.081958
64,rcb,125,36.93777,63,1.919434,28.782756,0.066147
64,rcb,125,36.93777,38,1.066744,31.109622,0.086967
64,rcb,125,36.93777,41,0.898721,31.092839,0.087918
64,rcb,125,36.93777,46,1.114356,30.552175,0.083588
64,rcb,125,36.93777,25,1.063279,32.115629,0.096931
64,rcb,125,36.93777,29,1.451886,31.436761,0.089324
64,rcb,125,36.93777,16,0.640955,34.425118,0.115835
64,rcb,125,36.93777,22,0.874272,33.24904,0.105133
64,rcb,125,36.93777,14,1.035444,32.684644,0.101596
64,rcb,125,36.93777,24,0.98609,32.089986,0.097823
64,rcb,125,36.93777,60,1.039819,29.705709,0.074944
64,rcb,125,36.93777,31,1.540424,30.934768,0.086211
64,rcb,125,36.93777,15,1.37186,32.163544,0.097501
64,rcb,125,36.93777,0,0.907531,29.500936,0.075553
64,rcb,125,36.93777,26,1.022569,32.252762,0.097578
64,rcb,125,36.93777,13,1.164391,32.46299,0.099536
64,rcb,125,36.93777,17,1.036648,32.307306,0.099675
64,rcb,125,36.93777,6,1.006266,33.650963,0.109562
64,rcb,125,36.93777,2,0.911527,34.499136,0.119707
64,rcb,125,36.93777,1,0.775606,34.537771,0.119393
64,rcb,125,36.93777,3,1.056916,33.782459,0.112425
64,rcb,125,36.93777,4,0.764804,34.456943,0.117773
64,rcb,125,36.93777,5,1.161033,33.591446,0.109566
64,rcb,250,36.890139,43,1.166209,30.667496,0.036296
64,rcb,250,36.890139,54,0.956977,30.14044,0.033848
64,rcb,250,36.890139,62,1.131178,29.429213,0.030973
64,rcb,250,36.890139,46,1.127536,30.512223,0.035695
64,rcb,250,36.890139,63,1.883692,28.749342,0.028001
64,rcb,250,36.890139,48,0.771691,30.732354,0.036154
64,rcb,250,36.890139,37,1.25019,30.970556,0.037639
64,rcb,250,36.890139,45,1.34772,30.355813,0.034767
64,rcb,250,36.890139,52,0.817697,30.40666,0.035106
64,rcb,250,36.890139,47,1.447878,30.120176,0.033983
64,rcb,250,36.890139,44,0.976701,30.79255,0.03667
64,rcb,250,36.890139,55,1.201136,29.823056,0.032453
64,rcb,250,36.890139,57,1.170335,29.721496,0.031854
64,rcb,250,36.890139,39,1.358592,30.733753,0.036849
64,rcb,250,36.890139,58,1.099203,29.728057,0.0318
64,rcb,250,36.890139,14,1.045292,33.057419,0.046808
64,rcb,250,36.890139,53,1.075324,30.076538,0.033787
64,rcb,250,36.890139,56,0.907595,30.044357,0.033661
64,rcb,250,36.890139,38,1.083756,31.070441,0.037913
64,rcb,250,36.890139,0,0.885095,29.472601,0.032001
64,rcb,250,36.890139,7,1.295247,33.081989,0.047233
64,rcb,250,36.890139,33,0.820625,31.818849,0.041212
64,rcb,250,36.890139,18,0.869364,33.145168,0.046874
64,rcb,250,36.890139,61,1.231457,29.401953,0.030552
64,rcb,250,36.890139,49,1.114065,30.310795,0.035016
64,rcb,250,36.890139,59,1.355129,29.410082,0.030936
64,rcb,250,36.890139,40,0.453835,31.585445,0.040662
64,rcb,250,36.890139,41,0.90581,31.062229,0.037944
64,rcb,250,36.890139,51,1.156786,30.135985,0.034426
64,rcb,250,36.890139,20,0.810987,32.624532,0.04503
64,rcb,250,36.890139,36,0.88967,31.385506,0.039853
64,rcb,250,36.890139,1,0.730219,34.595142,0.053868
64,rcb,250,36.890139,22,0.849766,32.40148,0.043518
64,rcb,250,36.890139,50,0.874393,30.485905,0.03557
64,rcb,250,36.890139,8,0.502527,34.664259,0.053819
64,rcb,250,36.890139,19,1.047611,32.874596,0.04613
64,rcb,250,36.890139,42,0.987536,30.916485,0.037662
64,rcb,250,36.890139,60,1.005572,29.683699,0.031774
64,rcb,250,36.890139,26,1.05035,31.925099,0.041361
64,rcb,250,36.890139,5,1.17693,33.580601,0.049147
64,rcb,250,36.890139,31,1.546408,31.203314,0.038889
64,rcb,250,36.890139,9,0.872281,33.709894,0.049056
64,rcb,250,36.890139,29,1.407318,31.46721,0.03948
64,rcb,250,36.890139,13,1.20914,32.605844,0.044922
64,rcb,250,36.890139,12,0.961264,33.332812,0.047391
64,rcb,250,36.890139,15,1.440927,32.184485,0.043249
