ntasks,freq,algo,segment,max_dt,mean,rel_imbalance,stopped
16,500,rcbincr,20,0.03,0.06,0.25,0
16,500,rcbincr,21,0.03,0.06,0.25,0
16,500,rcbincr,22,0.03,0.06,0.22,0
16,500,rcbincr,23,0.04,0.06,0.37,0
16,500,rcbincr,24,0.03,0.06,0.33,0
16,500,rcbincr,25,0.03,0.06,0.31,0
16,500,rcbincr,26,0.04,0.06,0.29,0
16,500,rcbincr,27,0.03,0.06,0.27,0
16,500,rcbincr,28,0.03,0.06,0.23,0
16,500,rcbincr,29,0.04,0.06,0.34,0
16,500,rcbincr,30,0.03,0.06,0.2,0
16,500,rcbincr,31,0.03,0.06,0.28,0
16,500,rcbincr,32,0.03,0.06,0.23,0
16,500,rcbincr,33,0.03,0.07,0.2,0
16,500,rcbincr,34,0.04,0.07,0.3,0
16,500,rcbincr,35,0.04,0.07,0.43,0
16,500,rcbincr,36,0.04,0.07,0.39,0
16,500,rcbincr,37,0.04,0.07,0.35,0
16,500,rcbincr,38,0.05,0.07,0.46,0
16,500,rcbincr,39,0.05,0.07,0.4,0
16,500,rcbincr,40,0.05,0.07,0.37,0
16,500,rcbincr,41,0.05,0.07,0.36,0
16,500,rcbincr,42,0.03,0.07,0.13,0
16,500,rcbincr,43,0.04,0.07,0.23,0
16,500,rcbincr,44,0.03,0.08,0.2,0
16,500,rcbincr,45,0.07,0.08,0.55,0
16,500,rcbincr,46,0.06,0.08,0.51,0
16,500,rcbincr,47,0.06,0.08,0.5,0
16,500,rcbincr,48,0.06,0.08,0.47,0
16,500,rcbincr,49,0.06,0.08,0.47,0
16,500,rcbincr,50,0.06,0.08,0.44,0
16,500,rcbincr,51,0.06,0.08,0.43,0
16,500,rcbincr,52,0.05,0.08,0.42,0
16,500,rcbincr,53,0.05,0.08,0.4,0
16,500,rcbincr,54,0.05,0.08,0.37,0
16,500,rcbincr,55,0.05,0.08,0.36,0
16,500,rcbincr,56,0.06,0.08,0.55,0
16,500,rcbincr,57,0.05,0.08,0.33,0
16,500,rcbincr,58,0.06,0.08,0.5,0
16,500,rcbincr,59,0.04,0.08,0.3,0
16,500,rcbincr,60,0.05,0.08,0.45,0
16,500,rcbincr,61,0.04,0.08,0.26,0
16,500,rcbincr,62,0.05,0.08,0.41,0
16,500,rcbincr,63,0.03,0.08,0.21,0
16,500,rcbincr,64,0.03,0.08,0.19,0
16,500,rcbincr,65,0.03,0.08,0.16,0
16,500,rcbincr,66,0.07,0.08,0.51,0
16,500,hilbert,1,0.16,0.05,2.52,0
16,500,hilbert,2,0.01,0.05,0.1,0
16,500,hilbert,3,0.01,0.05,0.09,0
16,500,hilbert,4,0.01,0.05,0.12,0
16,500,hilbert,5,0.01,0.05,0.11,0
16,500,hilbert,6,0.01,0.05,0.09,0
16,500,hilbert,7,0.01,0.05,0.07,0
16,500,hilbert,8,0.01,0.05,0.06,0
16,500,hilbert,9,0.01,0.05,0.07,0
16,500,hilbert,10,0.01,0.05,0.09,0
16,500,hilbert,11,0.01,0.05,0.06,0
16,500,hilbert,12,0.01,0.05,0.07,0
16,500,hilbert,13,0.01,0.05,0.07,0
16,500,hilbert,14,0.01,0.05,0.14,0
16,500,hilbert,15,0.01,0.05,0.05,0
16,500,hilbert,16,0.01,0.05,0.08,0
16,500,hilbert,17,0.01,0.06,0.07,0
16,500,hilbert,18,0.01,0.05,0.05,0
16,500,hilbert,19,0.01,0.06,0.06,0
16,500,hilbert,20,0.01,0.06,0.1,0
16,500,hilbert,21,0.01,0.06,0.06,0
16,500,hilbert,22,0.01,0.06,0.06,0
16,500,hilbert,23,0.01,0.06,0.06,0
16,500,hilbert,24,0.01,0.06,0.06,0
16,500,hilbert,25,0.01,0.06,0.07,0
16,500,hilbert,26,0.01,0.06,0.06,0
16,500,hilbert,27,0.01,0.06,0.07,0
16,500,hilbert,28,0.01,0.06,0.06,0
16,500,hilbert,29,0.01,0.06,0.07,0
16,500,hilbert,30,0.01,0.06,0.08,0
16,500,hilbert,31,0.01,0.06,0.06,0
16,500,hilbert,32,0.01,0.07,0.06,0
16,500,hilbert,33,0.01,0.07,0.05,0
16,500,hilbert,34,0.01,0.07,0.06,0
16,500,hilbert,35,0.01,0.07,0.09,0
16,500,hilbert,36,0.01,0.07,0.05,0
16,500,hilbert,37,0.01,0.07,0.05,0
16,500,hilbert,38,0.01,0.07,0.07,0
16,500,hilbert,39,0.01,0.07,0.07,0
16,500,hilbert,40,0.01,0.07,0.06,0
16,500,hilbert,41,0.01,0.07,0.06,0
16,500,hilbert,42,0.01,0.07,0.05,0
16,500,hilbert,43,0.01,0.08,0.07,0
16,500,hilbert,44,0.01,0.08,0.06,0
16,500,hilbert,45,0.01,0.08,0.05,0
16,500,hilbert,46,0.02,0.08,0.06,0
16,500,hilbert,47,0.01,0.08,0.06,0
16,500,hilbert,48,0.01,0.08,0.05,0
16,500,hilbert,49,0.02,0.08,0.07,0
16,500,hilbert,50,0.01,0.08,0.05,0
16,500,hilbert,51,0.01,0.08,0.07,0
16,500,hilbert,52,0.02,0.08,0.08,0
16,500,hilbert,53,0.01,0.08,0.06,0
16,500,hilbert,54,0.01,0.08,0.05,0
16,500,hilbert,55,0.02,0.08,0.09,0
16,500,hilbert,56,0.02,0.08,0.08,0
16,500,hilbert,57,0.01,0.08,0.06,0
16,500,hilbert,58,0.01,0.08,0.05,0
16,500,hilbert,59,0.02,0.08,0.07,0
16,500,hilbert,60,0.01,0.08,0.07,0
16,500,hilbert,61,0.01,0.08,0.06,0
16,500,hilbert,62,0.01,0.08,0.06,0
16,500,hilbert,63,0.02,0.08,0.07,0
16,500,hilbert,64,0.01,0.08,0.07,0
16,500,hilbert,65,0.01,0.08,0.07,0
16,500,hilbert,66,0.02,0.08,0.08,0
16,500,gilbert,1,0.16,0.05,2.48,0
16,500,gilbert,2,0.01,0.05,0.1,0
16,500,gilbert,3,0.01,0.05,0.09,0
16,500,gilbert,4,0.01,0.05,0.12,0
16,500,gilbert,5,0.01,0.05,0.1,0
16,500,gilbert,6,0.01,0.05,0.1,0
16,500,gilbert,7,0.01,0.05,0.07,0
16,500,gilbert,8,0.01,0.05,0.05,0
16,500,gilbert,9,0.01,0.05,0.07,0
16,500,gilbert,10,0.01,0.05,0.08,0
16,500,gilbert,11,0.01,0.05,0.09,0
16,500,gilbert,12,0.01,0.05,0.06,0
16,500,gilbert,13,0.01,0.05,0.07,0
16,500,gilbert,14,0.01,0.05,0.13,0
16,500,gilbert,15,0.01,0.05,0.06,0
16,500,gilbert,16,0.01,0.05,0.06,0
16,500,gilbert,17,0.01,0.06,0.06,0
16,500,gilbert,18,0.01,0.06,0.06,0
16,500,gilbert,19,0.01,0.06,0.08,0
16,500,gilbert,20,0.01,0.06,0.09,0
16,500,gilbert,21,0.01,0.06,0.06,0
16,500,gilbert,22,0.01,0.06,0.06,0
16,500,gilbert,23,0.01,0.06,0.06,0
16,500,gilbert,24,0.01,0.06,0.06,0
16,500,gilbert,25,0.01,0.06,0.06,0
16,500,gilbert,26,0.01,0.06,0.06,0
16,500,gilbert,27,0.01,0.06,0.08,0
16,500,gilbert,28,0.01,0.06,0.06,0
16,500,gilbert,29,0.01,0.06,0.06,0
16,500,gilbert,30,0.01,0.06,0.05,0
16,500,gilbert,31,0.01,0.06,0.06,0
16,500,gilbert,32,0.01,0.07,0.06,0
16,500,gilbert,33,0.01,0.07,0.05,0
16,500,gilbert,34,0.01,0.07,0.06,0
16,500,gilbert,35,0.01,0.07,0.09,0
16,500,gilbert,36,0.01,0.07,0.06,0
16,500,gilbert,37,0.01,0.07,0.06,0
16,500,gilbert,38,0.01,0.07,0.07,0
16,500,gilbert,39,0.01,0.07,0.07,0
16,500,gilbert,40,0.01,0.07,0.06,0
16,500,gilbert,41,0.01,0.07,0.05,0
16,500,gilbert,42,0.01,0.07,0.05,0
16,500,gilbert,43,0.01,0.08,0.07,0
16,500,gilbert,44,0.01,0.08,0.04,0
16,500,gilbert,45,0.01,0.08,0.04,0
16,500,gilbert,46,0.01,0.08,0.06,0
16,500,gilbert,47,0.01,0.08,0.05,0
16,500,gilbert,48,0.01,0.08,0.05,0
16,500,gilbert,49,0.01,0.08,0.08,0
16,500,gilbert,50,0.01,0.08,0.05,0
16,500,gilbert,51,0.01,0.08,0.08,0
16,500,gilbert,52,0.01,0.08,0.07,0
16,500,gilbert,53,0.01,0.08,0.07,0
16,500,gilbert,54,0.02,0.08,0.06,0
16,500,gilbert,55,0.01,0.08,0.07,0
16,500,gilbert,56,0.01,0.08,0.06,0
16,500,gilbert,57,0.01,0.08,0.05,0
16,500,gilbert,58,0.01,0.08,0.06,0
16,500,gilbert,59,0.02,0.08,0.07,0
16,500,gilbert,60,0.01,0.08,0.06,0
16,500,gilbert,61,0.02,0.08,0.07,0
16,500,gilbert,62,0.01,0.08,0.06,0
16,500,gilbert,63,0.01,0.08,0.06,0
16,500,gilbert,64,0.02,0.08,0.08,0
16,500,gilbert,65,0.02,0.08,0.07,0
16,500,gilbert,66,0.01,0.08,0.08,0
32,125,rcb,1,0.08,0.02,2.63,0
32,125,rcb,2,0.02,0.02,0.44,0
32,125,rcb,3,0.02,0.02,0.42,0
32,125,rcb,4,0.02,0.02,0.44,0
32,125,rcb,5,0.02,0.02,0.64,0
32,125,rcb,6,0.02,0.02,0.52,0
32,125,rcb,7,0.02,0.02,0.52,0
32,125,rcb,8,0.02,0.02,0.48,0
32,125,rcb,9,0.02,0.02,0.48,0
32,125,rcb,10,0.02,0.02,0.49,0
32,125,rcb,11,0.02,0.02,0.62,0
32,125,rcb,12,0.02,0.02,0.62,0
32,125,rcb,13,0.02,0.02,0.59,0
32,125,rcb,14,0.02,0.03,0.56,0
32,125,rcb,15,0.02,0.03,0.55,0
32,125,rcb,16,0.03,0.03,0.71,0
32,125,rcb,17,0.03,0.03,0.69,0
32,125,rcb,18,0.03,0.03,0.69,0
32,125,rcb,19,0.03,0.03,0.66,0
32,125,rcb,20,0.03,0.03,0.77,0
32,125,rcb,21,0.03,0.03,0.55,0
32,125,rcb,22,0.03,0.03,0.52,0
32,125,rcb,23,0.03,0.03,0.65,0
32,125,rcb,24,0.03,0.03,0.6,0
32,125,rcb,25,0.03,0.03,0.57,0
32,125,rcb,26,0.03,0.03,0.53,0
32,125,rcb,27,0.03,0.03,0.5,0
32,125,rcb,28,0.03,0.03,0.49,0
32,125,rcb,29,0.03,0.03,0.62,0
32,125,rcb,30,0.03,0.03,0.58,0
32,125,rcb,31,0.03,0.03,0.52,0
32,125,rcb,32,0.03,0.03,0.49,0
32,125,rcb,33,0.03,0.03,0.45,0
32,125,rcb,34,0.03,0.03,0.57,0
32,125,rcb,35,0.03,0.03,0.5,0
32,125,rcb,36,0.03,0.03,0.49,0
32,125,rcb,37,0.03,0.03,0.44,0
32,125,rcb,38,0.03,0.03,0.54,0
32,125,rcb,39,0.03,0.03,0.48,0
32,125,rcb,40,0.03,0.03,0.43,0
32,125,rcb,41,0.03,0.03,0.44,0
32,125,rcb,42,0.03,0.03,0.37,0
32,125,rcb,43,0.03,0.04,0.5,0
32,125,rcb,44,0.03,0.04,0.45,0
32,125,rcb,45,0.05,0.04,0.84,0
32,125,rcb,46,0.03,0.04,0.41,0
32,125,rcb,47,0.05,0.04,0.8,0
32,125,rcb,48,0.05,0.04,0.77,0
32,125,rcb,49,0.04,0.04,0.76,0
32,125,rcb,50,0.04,0.04,0.71,0
32,125,rcb,51,0.04,0.04,0.68,0
32,125,rcb,52,0.04,0.04,0.64,0
32,125,rcb,53,0.04,0.04,0.6,0
32,125,rcb,54,0.04,0.04,0.55,0
32,125,rcb,55,0.04,0.04,0.53,0
32,125,rcb,56,0.04,0.04,0.67,0
32,125,rcb,57,0.03,0.04,0.46,0
32,125,rcb,58,0.04,0.04,0.64,0
32,125,rcb,59,0.04,0.04,0.63,0
32,125,rcb,60,0.04,0.04,0.61,0
32,125,rcb,61,0.04,0.04,0.51,0
32,125,rcb,62,0.04,0.04,0.59,0
32,125,rcb,63,0.04,0.04,0.43,0
32,125,rcb,64,0.05,0.04,0.74,0
32,125,rcb,65,0.03,0.04,0.33,0
32,125,rcb,66,0.05,0.04,0.68,0
32,125,rcbincr,1,0.08,0.02,2.63,0
32,125,rcbincr,2,0.02,0.02,0.44,0
32,125,rcbincr,3,0.02,0.02,0.42,0
32,125,rcbincr,4,0.02,0.02,0.43,0
32,125,rcbincr,5,0.02,0.02,0.64,0
32,125,rcbincr,6,0.02,0.02,0.54,0
32,125,rcbincr,7,0.02,0.02,0.51,0
32,125,rcbincr,8,0.02,0.02,0.49,0
32,125,rcbincr,9,0.02,0.02,0.49,0
32,125,rcbincr,10,0.02,0.02,0.62,0
32,125,rcbincr,11,0.02,0.02,0.61,0
32,125,rcbincr,12,0.02,0.02,0.61,0
32,125,rcbincr,13,0.02,0.02,0.59,0
32,125,rcbincr,14,0.02,0.03,0.57,0
32,125,rcbincr,15,0.02,0.03,0.54,0
32,125,rcbincr,16,0.03,0.03,0.71,0
32,125,rcbincr,17,0.03,0.03,0.68,0
32,125,rcbincr,18,0.03,0.03,0.68,0
32,125,rcbincr,19,0.03,0.03,0.65,0
32,125,rcbincr,20,0.04,0.03,0.67,0
32,125,rcbincr,21,0.03,0.03,0.54,0
32,125,rcbincr,22,0.03,0.03,0.51,0
32,125,rcbincr,23,0.03,0.03,0.64,0
32,125,rcbincr,24,0.03,0.03,0.6,0
32,125,rcbincr,25,0.03,0.03,0.57,0
32,125,rcbincr,26,0.03,0.03,0.53,0
32,125,rcbincr,27,0.03,0.03,0.5,0
32,125,rcbincr,28,0.03,0.03,0.49,0
32,125,rcbincr,29,0.03,0.03,0.62,0
32,125,rcbincr,30,0.03,0.03,0.58,0
32,125,rcbincr,31,0.03,0.03,0.52,0
32,125,rcbincr,32,0.03,0.03,0.49,0
32,125,rcbincr,33,0.03,0.03,0.45,0
32,125,rcbincr,34,0.03,0.03,0.57,0
32,125,rcbincr,35,0.03,0.03,0.51,0
32,125,rcbincr,36,0.03,0.03,0.5,0
32,125,rcbincr,37,0.03,0.03,0.44,0
32,125,rcbincr,38,0.03,0.03,0.54,0
32,125,rcbincr,39,0.03,0.03,0.49,0
32,125,rcbincr,40,0.03,0.03,0.43,0
32,125,rcbincr,41,0.03,0.03,0.44,0
32,125,rcbincr,42,0.03,0.03,0.38,0
32,125,rcbincr,43,0.03,0.04,0.5,0
32,125,rcbincr,44,0.03,0.04,0.45,0
32,125,rcbincr,45,0.05,0.04,0.84,0
32,125,rcbincr,46,0.03,0.04,0.41,0
32,125,rcbincr,47,0.05,0.04,0.81,0
32,125,rcbincr,48,0.05,0.04,0.77,0
32,125,rcbincr,49,0.04,0.04,0.76,0
32,125,rcbincr,50,0.04,0.04,0.71,0
32,125,rcbincr,51,0.04,0.04,0.68,0
32,125,rcbincr,52,0.04,0.04,0.64,0
32,125,rcbincr,53,0.04,0.04,0.6,0
32,125,rcbincr,54,0.04,0.04,0.55,0
32,125,rcbincr,55,0.04,0.04,0.53,0
32,125,rcbincr,56,0.04,0.04,0.49,0
32,125,rcbincr,57,0.04,0.04,0.43,0
32,125,rcbincr,58,0.04,0.04,0.68,0
32,125,rcbincr,59,0.04,0.04,0.64,0
32,125,rcbincr,60,0.04,0.04,0.61,0
32,125,rcbincr,61,0.04,0.04,0.52,0
32,125,rcbincr,62,0.04,0.04,0.48,0
32,125,rcbincr,63,0.05,0.04,0.79,0
32,125,rcbincr,64,0.03,0.04,0.38,0
32,125,rcbincr,65,0.03,0.04,0.33,0
32,125,rcbincr,66,0.05,0.04,0.68,0
32,125,hilbert,1,0.08,0.02,2.61,0
32,125,hilbert,2,0.02,0.02,0.21,0
32,125,hilbert,3,0.02,0.02,0.17,0
32,125,hilbert,4,0.01,0.02,0.17,0
32,125,hilbert,5,0.01,0.02,0.16,0
32,125,hilbert,6,0.01,0.02,0.15,0
32,125,hilbert,7,0.02,0.02,0.17,0
32,125,hilbert,8,0.01,0.02,0.13,0
32,125,hilbert,9,0.02,0.03,0.15,0
32,125,hilbert,10,0.02,0.03,0.17,0
32,125,hilbert,11,0.01,0.03,0.14,0
32,125,hilbert,12,0.01,0.03,0.12,0
32,125,hilbert,13,0.01,0.03,0.13,0
32,125,hilbert,14,0.02,0.03,0.18,0
32,125,hilbert,15,0.02,0.03,0.19,0
32,125,hilbert,16,0.01,0.03,0.16,0
32,125,hilbert,17,0.01,0.03,0.12,0
32,125,hilbert,18,0.02,0.03,0.18,0
32,125,hilbert,19,0.03,0.03,0.58,0
32,125,hilbert,20,0.02,0.03,0.21,0
32,125,hilbert,21,0.02,0.03,0.13,0
32,125,hilbert,22,0.02,0.03,0.12,0
32,125,hilbert,23,0.02,0.03,0.14,0
32,125,hilbert,24,0.02,0.03,0.1,0
32,125,hilbert,25,0.02,0.03,0.15,0
32,125,hilbert,26,0.02,0.03,0.15,0
32,125,hilbert,27,0.02,0.03,0.15,0
32,125,hilbert,28,0.02,0.03,0.14,0
32,125,hilbert,29,0.02,0.03,0.17,0
32,125,hilbert,30,0.01,0.03,0.12,0
32,125,hilbert,31,0.02,0.03,0.14,0
32,125,hilbert,32,0.02,0.03,0.1,0
32,125,hilbert,33,0.02,0.03,0.14,0
32,125,hilbert,34,0.02,0.03,0.15,0
32,125,hilbert,35,0.02,0.03,0.11,0
32,125,hilbert,36,0.02,0.03,0.14,0
32,125,hilbert,37,0.02,0.03,0.14,0
32,125,hilbert,38,0.02,0.03,0.12,0
32,125,hilbert,39,0.02,0.03,0.15,0
32,125,hilbert,40,0.02,0.04,0.15,0
32,125,hilbert,41,0.03,0.04,0.13,0
32,125,hilbert,42,0.02,0.04,0.12,0
32,125,hilbert,43,0.02,0.04,0.11,0
32,125,hilbert,44,0.02,0.04,0.11,0
32,125,hilbert,45,0.02,0.04,0.15,0
32,125,hilbert,46,0.02,0.04,0.12,0
32,125,hilbert,47,0.03,0.04,0.12,0
32,125,hilbert,48,0.02,0.04,0.12,0
32,125,hilbert,49,0.02,0.04,0.13,0
32,125,hilbert,50,0.02,0.04,0.1,0
32,125,hilbert,51,0.03,0.04,0.13,0
32,125,hilbert,52,0.02,0.04,0.12,0
32,125,hilbert,53,0.03,0.04,0.13,0
32,125,hilbert,54,0.02,0.04,0.12,0
32,125,hilbert,55,0.03,0.04,0.14,0
32,125,hilbert,56,0.02,0.04,0.15,0
32,125,hilbert,57,0.02,0.04,0.14,0
32,125,hilbert,58,0.03,0.04,0.13,0
32,125,hilbert,59,0.02,0.04,0.15,0
32,125,hilbert,60,0.03,0.04,0.16,0
32,125,hilbert,61,0.03,0.04,0.17,0
32,125,hilbert,62,0.03,0.04,0.17,0
32,125,hilbert,63,0.02,0.04,0.14,0
32,125,hilbert,64,0.03,0.04,0.15,0
32,125,hilbert,65,0.03,0.04,0.16,0
32,125,hilbert,66,0.03,0.04,0.17,0
32,125,gilbert,1,0.08,0.02,2.59,0
32,125,gilbert,2,0.02,0.02,0.21,0
32,125,gilbert,3,0.01,0.02,0.17,0
32,125,gilbert,4,0.01,0.02,0.17,0
32,125,gilbert,5,0.01,0.02,0.16,0
32,125,gilbert,6,0.01,0.02,0.17,0
32,125,gilbert,7,0.02,0.02,0.18,0
32,125,gilbert,8,0.02,0.03,0.15,0
32,125,gilbert,9,0.01,0.03,0.14,0
32,125,gilbert,10,0.01,0.03,0.16,0
32,125,gilbert,11,0.01,0.03,0.13,0
32,125,gilbert,12,0.01,0.03,0.17,0
32,125,gilbert,13,0.02,0.03,0.13,0
32,125,gilbert,14,0.02,0.03,0.2,0
32,125,gilbert,15,0.01,0.03,0.16,0
32,125,gilbert,16,0.01,0.03,0.12,0
32,125,gilbert,17,0.02,0.03,0.14,0
32,125,gilbert,18,0.01,0.03,0.11,0
32,125,gilbert,19,0.02,0.03,0.16,0
32,125,gilbert,20,0.02,0.03,0.19,0
32,125,gilbert,21,0.02,0.03,0.16,0
32,125,gilbert,22,0.02,0.03,0.18,0
32,125,gilbert,23,0.02,0.03,0.15,0
32,125,gilbert,24,0.02,0.03,0.17,0
32,125,gilbert,25,0.02,0.03,0.13,0
32,125,gilbert,26,0.02,0.03,0.2,0
32,125,gilbert,27,0.02,0.03,0.13,0
32,125,gilbert,28,0.02,0.03,0.17,0
32,125,gilbert,29,0.02,0.03,0.11,0
32,125,gilbert,30,0.02,0.03,0.14,0
32,125,gilbert,31,0.02,0.03,0.11,0
32,125,gilbert,32,0.02,0.03,0.13,0
32,125,gilbert,33,0.01,0.03,0.11,0
32,125,gilbert,34,0.02,0.03,0.14,0
32,125,gilbert,35,0.02,0.03,0.1,0
32,125,gilbert,36,0.02,0.03,0.11,0
32,125,gilbert,37,0.02,0.03,0.14,0
32,125,gilbert,38,0.02,0.03,0.14,0
32,125,gilbert,39,0.02,0.03,0.08,0
32,125,gilbert,40,0.02,0.03,0.16,0
32,125,gilbert,41,0.02,0.04,0.12,0
32,125,gilbert,42,0.02,0.04,0.12,0
32,125,gilbert,43,0.03,0.04,0.12,0
32,125,gilbert,44,0.03,0.04,0.12,0
32,125,gilbert,45,0.02,0.04,0.11,0
32,125,gilbert,46,0.02,0.04,0.12,0
32,125,gilbert,47,0.02,0.04,0.13,0
32,125,gilbert,48,0.02,0.04,0.09,0
32,125,gilbert,49,0.02,0.04,0.15,0
32,125,gilbert,50,0.03,0.04,0.12,0
32,125,gilbert,51,0.03,0.04,0.14,0
32,125,gilbert,52,0.03,0.04,0.12,0
32,125,gilbert,53,0.02,0.04,0.13,0
32,125,gilbert,54,0.03,0.04,0.12,0
32,125,gilbert,55,0.02,0.04,0.14,0
32,125,gilbert,56,0.03,0.04,0.16,0
32,125,gilbert,57,0.03,0.04,0.14,0
32,125,gilbert,58,0.03,0.04,0.16,0
32,125,gilbert,59,0.03,0.04,0.16,0
32,125,gilbert,60,0.02,0.04,0.15,0
32,125,gilbert,61,0.02,0.04,0.16,0
32,125,gilbert,62,0.03,0.04,0.17,0
32,125,gilbert,63,0.03,0.04,0.18,0
32,125,gilbert,64,0.02,0.04,0.13,0
32,125,gilbert,65,0.02,0.04,0.15,0
32,125,gilbert,66,0.03,0.04,0.18,0
32,250,rcb,1,0.09,0.02,2.77,0
32,250,rcb,2,0.03,0.02,0.85,0
32,250,rcb,3,0.02,0.02,0.43,0
32,250,rcb,4,0.02,0.02,0.43,0
32,250,rcb,5,0.02,0.02,0.65,0
32,250,rcb,6,0.02,0.02,0.54,0
32,250,rcb,7,0.02,0.02,0.53,0
32,250,rcb,8,0.02,0.02,0.48,0
32,250,rcb,9,0.02,0.02,0.49,0
32,250,rcb,10,0.02,0.02,0.49,0
32,250,rcb,11,0.02,0.02,0.61,0
32,250,rcb,12,0.02,0.02,0.62,0
32,250,rcb,13,0.02,0.02,0.59,0
32,250,rcb,14,0.02,0.03,0.56,0
32,250,rcb,15,0.02,0.03,0.58,0
32,250,rcb,16,0.03,0.03,0.71,0
32,250,rcb,17,0.03,0.03,0.68,0
32,250,rcb,18,0.03,0.03,0.69,0
32,250,rcb,19,0.03,0.03,0.66,0
32,250,rcb,20,0.03,0.03,0.6,0
32,250,rcb,21,0.03,0.03,0.56,0
32,250,rcb,22,0.03,0.03,0.53,0
32,250,rcb,23,0.03,0.03,0.67,0
32,250,rcb,24,0.03,0.03,0.63,0
32,250,rcb,25,0.03,0.03,0.59,0
32,250,rcb,26,0.03,0.03,0.54,0
32,250,rcb,27,0.03,0.03,0.52,0
32,250,rcb,28,0.03,0.03,0.51,0
32,250,rcb,29,0.03,0.03,0.65,0
32,250,rcb,30,0.03,0.03,0.6,0
32,250,rcb,31,0.03,0.03,0.54,0
32,250,rcb,32,0.03,0.03,0.49,0
32,250,rcb,33,0.03,0.03,0.45,0
32,250,rcb,34,0.03,0.03,0.57,0
32,250,rcb,35,0.03,0.03,0.51,0
32,250,rcb,36,0.03,0.03,0.5,0
32,250,rcb,37,0.03,0.03,0.44,0
32,250,rcb,38,0.03,0.03,0.54,0
32,250,rcb,39,0.03,0.03,0.5,0
32,250,rcb,40,0.03,0.03,0.44,0
32,250,rcb,41,0.03,0.03,0.45,0
32,250,rcb,42,0.03,0.03,0.38,0
32,250,rcb,43,0.03,0.04,0.5,0
32,250,rcb,44,0.03,0.04,0.45,0
32,250,rcb,45,0.04,0.04,0.61,0
32,250,rcb,46,0.05,0.04,0.84,0
32,250,rcb,47,0.03,0.04,0.41,0
32,250,rcb,48,0.05,0.04,0.76,0
32,250,rcb,49,0.04,0.04,0.76,0
32,250,rcb,50,0.04,0.04,0.71,0
32,250,rcb,51,0.04,0.04,0.68,0
32,250,rcb,52,0.04,0.04,0.64,0
32,250,rcb,53,0.04,0.04,0.6,0
32,250,rcb,54,0.04,0.04,0.55,0
32,250,rcb,55,0.04,0.04,0.53,0
32,250,rcb,56,0.04,0.04,0.44,0
32,250,rcb,57,0.03,0.04,0.46,0
32,250,rcb,58,0.04,0.04,0.68,0
32,250,rcb,59,0.04,0.04,0.64,0
32,250,rcb,60,0.04,0.04,0.61,0
32,250,rcb,61,0.04,0.04,0.51,0
32,250,rcb,62,0.04,0.04,0.6,0
32,250,rcb,63,0.04,0.04,0.43,0
32,250,rcb,64,0.03,0.04,0.38,0
32,250,rcb,65,0.03,0.04,0.33,0
32,250,rcb,66,0.05,0.04,0.67,0
32,250,rcbincr,1,0.08,0.02,2.62,0
32,250,rcbincr,2,0.02,0.02,0.45,0
32,250,rcbincr,3,0.02,0.02,0.42,0
32,250,rcbincr,4,0.02,0.02,0.44,0
32,250,rcbincr,5,0.02,0.02,0.64,0
32,250,rcbincr,6,0.02,0.02,0.53,0
32,250,rcbincr,7,0.02,0.02,0.5,0
32,250,rcbincr,8,0.02,0.02,0.48,0
32,250,rcbincr,9,0.02,0.02,0.48,0
32,250,rcbincr,10,0.02,0.02,0.49,0
32,250,rcbincr,11,0.02,0.02,0.62,0
32,250,rcbincr,12,0.02,0.02,0.62,0
32,250,rcbincr,13,0.02,0.02,0.59,0
32,250,rcbincr,14,0.02,0.03,0.56,0
32,250,rcbincr,15,0.02,0.03,0.55,0
32,250,rcbincr,16,0.03,0.03,0.7,0
32,250,rcbincr,17,0.03,0.03,0.69,0
32,250,rcbincr,18,0.03,0.03,0.69,0
32,250,rcbincr,19,0.03,0.03,0.64,0
32,250,rcbincr,20,0.03,0.03,0.59,0
32,250,rcbincr,21,0.03,0.03,0.54,0
32,250,rcbincr,22,0.03,0.03,0.51,0
32,250,rcbincr,23,0.03,0.03,0.64,0
32,250,rcbincr,24,0.03,0.03,0.6,0
32,250,rcbincr,25,0.03,0.03,0.57,0
32,250,rcbincr,26,0.03,0.03,0.53,0
32,250,rcbincr,27,0.03,0.03,0.51,0
32,250,rcbincr,28,0.03,0.03,0.49,0
32,250,rcbincr,29,0.03,0.03,0.62,0
32,250,rcbincr,30,0.03,0.03,0.59,0
32,250,rcbincr,31,0.03,0.03,0.52,0
32,250,rcbincr,32,0.03,0.03,0.48,0
32,250,rcbincr,33,0.03,0.03,0.45,0
32,250,rcbincr,34,0.03,0.03,0.58,0
32,250,rcbincr,35,0.03,0.03,0.5,0
32,250,rcbincr,36,0.03,0.03,0.49,0
32,250,rcbincr,37,0.03,0.03,0.45,0
32,250,rcbincr,38,0.03,0.03,0.54,0
32,250,rcbincr,39,0.03,0.03,0.49,0
32,250,rcbincr,40,0.03,0.03,0.43,0
32,250,rcbincr,41,0.03,0.03,0.44,0
32,250,rcbincr,42,0.03,0.03,0.38,0
32,250,rcbincr,43,0.03,0.04,0.5,0
32,250,rcbincr,44,0.03,0.04,0.45,0
32,250,rcbincr,45,0.05,0.04,0.85,0
32,250,rcbincr,46,0.03,0.04,0.41,0
32,250,rcbincr,47,0.05,0.04,0.81,0
32,250,rcbincr,48,0.05,0.04,0.77,0
