ntasks,algo,freq,total_time_s,task_id,work_time_s,switch_time_s,load_balancer_time_s
64,rcb,125,23.136183,15,0.157274,21.178517,0.114278
64,rcb,125,23.136183,28,0.342262,20.92635,0.111887
64,rcb,125,23.136183,11,2.47325,18.829974,0.095389
64,rcb,125,23.136183,29,0.312581,20.958827,0.112364
64,rcb,125,23.136183,19,1.829212,19.434129,0.099391
64,rcb,125,23.136183,22,1.888918,19.40223,0.100105
64,rcb,125,23.136183,25,2.242266,18.984744,0.095622
64,rcb,125,23.136183,9,3.240871,18.074713,0.089159
64,rcb,125,23.136183,17,1.783462,19.483705,0.100479
64,rcb,125,23.136183,3,2.52732,18.79118,0.095159
64,rcb,125,23.136183,21,2.117905,19.143612,0.097615
64,rcb,125,23.136183,16,3.629836,17.739979,0.086346
64,rcb,125,23.136183,24,2.542664,18.690665,0.093947
64,rcb,125,23.136183,12,0.202967,21.136285,0.114049
64,rcb,125,23.136183,23,1.179775,20.065198,0.105494
64,rcb,125,23.136183,10,4.305033,16.991928,0.080369
64,rcb,125,23.136183,4,4.952774,16.419043,0.076362
64,rcb,125,23.136183,46,0.187622,20.941891,0.111911
64,rcb,125,23.136183,60,0.38792,20.605005,0.108941
64,rcb,125,23.136183,40,5.072963,16.074072,0.072593
64,rcb,125,23.136183,44,0.20757,20.920413,0.111851
64,rcb,125,23.136183,58,3.092296,17.84348,0.087009
64,rcb,125,23.136183,2,4.552578,16.836155,0.079335
64,rcb,125,23.136183,8,6.219133,15.174047,0.065813
64,rcb,125,23.136183,34,5.023758,16.180991,0.07308
64,rcb,125,23.136183,0,9.116634,11.881932,0.039978
64,rcb,250,24.32374,7,2.35506,20.167071,0.052093
64,rcb,250,24.32374,17,1.688511,20.810075,0.054724
64,rcb,250,24.32374,11,2.361815,20.169724,0.05216
64,rcb,250,24.32374,2,4.788223,17.81395,0.042869
64,rcb,250,24.32374,32,7.380361,15.237731,0.032215
64,rcb,250,24.32374,51,2.037037,20.209349,0.052091
64,rcb,250,24.32374,58,2.848115,19.313955,0.048798
64,rcb,250,24.32374,59,0.928817,21.288724,0.056542
64,rcb,250,24.32374,41,2.651975,19.690954,0.05015
64,rcb,250,24.32374,49,2.692993,19.566846,0.048799
64,rcb,250,24.32374,53,2.067966,20.144523,0.052818
64,rcb,250,24.32374,47,0.164725,22.187198,0.060144
64,rcb,250,24.32374,39,0.711441,21.64798,0.058242
64,rcb,250,24.32374,55,0.598088,21.664197,0.05827
64,rcb,250,24.32374,57,2.346562,19.826584,0.050513
64,rcb,250,24.32374,36,6.669325,15.745652,0.034282
64,rcb,250,24.32374,61,0.310342,21.911554,0.058869
64,rcb,250,24.32374,62,0.409466,21.815664,0.058407
64,rcb,250,24.32374,42,4.708968,17.632907,0.041547
64,rcb,250,24.32374,40,4.978075,17.387163,0.040733
64,rcb,250,24.32374,44,0.143328,22.223042,0.060314
64,rcb,250,24.32374,38,2.902778,19.475403,0.049213
64,rcb,250,24.32374,56,3.005993,19.178082,0.047389
64,rcb,250,24.32374,23,1.074844,21.408731,0.057527
64,rcb,250,24.32374,19,1.744558,20.742548,0.053772
64,rcb,250,24.32374,14,0.173036,22.399479,0.061125
64,rcb,250,24.32374,46,0.186661,22.176378,0.060021
64,rcb,250,24.32374,37,3.478903,18.911396,0.047021
64,rcb,250,24.32374,50,2.852569,19.39711,0.048733
64,rcb,250,24.32374,43,1.937755,20.381557,0.052903
64,rcb,250,24.32374,60,0.317609,21.90098,0.058877
64,rcb,250,24.32374,48,4.209925,18.066048,0.042994
64,rcb,250,24.32374,45,0.134506,22.221353,0.060396
64,rcb,250,24.32374,54,1.416155,20.785222,0.054425
64,rcb,250,24.32374,52,3.808747,18.421886,0.04477
64,rcb,250,24.32374,63,0.370444,21.844139,0.058563
64,rcb,250,24.32374,13,0.117986,22.43729,0.061409
64,rcb,250,24.32374,34,6.191715,16.236482,0.036015
64,rcb,250,24.32374,16,3.448292,19.143404,0.047982
64,rcb,250,24.32374,12,0.13243,22.42845,0.061353
64,rcb,250,24.32374,15,0.153691,22.414402,0.061236
64,rcb,250,24.32374,1,5.043979,17.565894,0.041705
64,rcb,250,24.32374,5,4.523043,18.039246,0.043734
64,rcb,250,24.32374,33,5.616164,16.815422,0.038831
64,rcb,250,24.32374,18,2.417397,20.077136,0.051601
64,rcb,250,24.32374,28,0.283556,22.210949,0.06028
64,rcb,250,24.32374,25,2.26096,20.201215,0.051627
64,rcb,250,24.32374,10,3.962371,18.581669,0.045803
64,rcb,250,24.32374,27,1.215258,21.279593,0.057208
64,rcb,250,24.32374,22,1.694133,20.843415,0.055377
64,rcb,250,24.32374,4,6.677304,15.920653,0.035139
64,rcb,250,24.32374,26,2.393979,20.055814,0.051468
64,rcb,250,24.32374,8,6.003884,16.601205,0.037723
64,rcb,250,24.32374,21,2.028246,20.421036,0.052956
64,rcb,250,24.32374,3,2.338342,20.220942,0.052461
64,rcb,250,24.32374,24,2.417813,20.057111,0.051609
64,rcb,250,24.32374,29,0.276762,22.228137,0.0604
64,rcb,250,24.32374,31,0.336311,22.164991,0.060124
64,rcb,250,24.32374,35,2.362555,20.042125,0.051522
64,rcb,250,24.32374,9,3.076018,19.471529,0.049283
64,rcb,250,24.32374,6,5.361497,17.198098,0.039998
64,rcb,250,24.32374,20,4.908573,17.582281,0.041678
64,rcb,250,24.32374,0,9.261209,12.936682,0.02339
64,rcb,250,24.32374,30,0.359406,22.149316,0.059939
64,rcb,500,26.564494,9,2.663862,22.155673,0.030342
64,rcb,500,26.564494,57,2.219126,22.233926,0.030427
64,rcb,500,26.564494,36,5.835828,18.846296,0.023684
64,rcb,500,26.564494,17,1.459673,23.30878,0.032711
64,rcb,500,26.564494,26,2.339021,22.393236,0.03081
64,rcb,500,26.564494,61,0.222384,24.26599,0.034523
64,rcb,500,26.564494,19,1.654783,23.10862,0.031708
64,rcb,500,26.564494,47,0.158938,24.464103,0.035017
64,rcb,500,26.564494,43,1.463324,23.133561,0.03236
64,rcb,500,26.564494,49,2.739583,21.798302,0.029102
64,rcb,500,26.564494,62,0.411159,24.084794,0.034105
64,rcb,500,26.564494,51,1.8951,22.640084,0.031346
64,rcb,500,26.564494,40,4.226732,20.40863,0.026786
64,rcb,500,26.564494,60,0.2368,24.239933,0.034483
64,rcb,500,26.564494,21,1.985442,22.75401,0.031378
64,rcb,500,26.564494,48,4.783614,19.768579,0.025206
64,rcb,500,26.564494,42,4.344597,20.270788,0.026262
64,rcb,500,26.564494,55,0.420084,24.114419,0.03447
64,rcb,500,26.564494,56,2.997707,21.465976,0.028314
64,rcb,500,26.564494,37,3.110113,21.55428,0.02913
64,rcb,500,26.564494,52,3.6213,20.885459,0.02759
64,rcb,500,26.564494,41,2.368796,22.251221,0.030525
64,rcb,500,26.564494,46,0.177788,24.456636,0.034927
64,rcb,500,26.564494,58,2.19398,22.247168,0.030862
64,rcb,500,26.564494,8,5.468994,19.401225,0.024705
64,rcb,500,26.564494,4,10.405802,14.465122,0.014278
64,rcb,500,26.564494,13,0.113692,24.711748,0.03567
64,rcb,500,26.564494,54,0.949998,23.531164,0.03309
64,rcb,500,26.564494,44,0.127607,24.501502,0.035152
64,rcb,500,26.564494,45,0.103625,24.513401,0.035155
64,rcb,500,26.564494,63,0.366748,24.11911,0.034211
64,rcb,500,26.564494,59,0.58267,23.907299,0.033969
64,rcb,500,26.564494,53,1.2283,23.262704,0.033521
64,rcb,500,26.564494,38,2.685067,21.969168,0.029892
64,rcb,500,26.564494,14,0.158393,24.672714,0.035522
64,rcb,500,26.564494,16,3.015761,21.843491,0.029802
64,rcb,500,26.564494,35,1.978528,22.701723,0.031477
64,rcb,500,26.564494,20,6.621978,18.163517,0.02239
64,rcb,500,26.564494,25,2.147209,22.59057,0.030732
64,rcb,500,26.564494,7,1.655512,23.147158,0.032463
64,rcb,500,26.564494,32,10.90788,13.978163,0.013162
64,rcb,500,26.564494,2,4.93424,19.943586,0.02586
64,rcb,500,26.564494,24,2.124301,22.599177,0.03121
64,rcb,500,26.564494,6,8.513337,16.323648,0.017595
64,rcb,500,26.564494,3,2.385343,22.448643,0.031029
64,rcb,500,26.564494,29,0.201142,24.56497,0.035249
64,rcb,500,26.564494,39,0.593241,24.047593,0.034445
64,rcb,500,26.564494,12,0.104583,24.72506,0.035606
64,rcb,500,26.564494,15,0.147794,24.692483,0.035533
64,rcb,500,26.564494,50,2.609849,21.917261,0.029755
64,rcb,500,26.564494,10,3.380113,21.434366,0.028988
64,rcb,500,26.564494,18,2.11876,22.662767,0.031368
64,rcb,500,26.564494,34,8.501377,16.200092,0.017672
64,rcb,500,26.564494,5,3.646934,21.184728,0.028763
64,rcb,500,26.564494,31,0.340315,24.429164,0.03495
64,rcb,500,26.564494,27,0.644518,24.116415,0.034797
64,rcb,500,26.564494,33,4.559407,20.139902,0.026636
64,rcb,500,26.564494,30,0.354473,24.4207,0.034936
64,rcb,500,26.564494,22,1.127202,23.677276,0.034054
64,rcb,500,26.564494,11,1.89355,22.905803,0.031898
64,rcb,500,26.564494,1,4.752355,20.118051,0.026238
64,rcb,500,26.564494,28,0.212868,24.549838,0.035214
64,rcb,500,26.564494,23,0.719293,24.026651,0.034557
64,rcb,500,26.564494,0,9.245651,15.207835,0.016636
64,rcbincr,125,23.097963,42,4.830593,16.253766,0.072508
64,rcbincr,125,23.097963,43,2.157642,18.894608,0.093994
64,rcbincr,125,23.097963,62,0.435818,20.521064,0.106611
64,rcbincr,125,23.097963,55,0.709956,20.282618,0.105231
64,rcbincr,125,23.097963,46,0.196659,20.89529,0.109989
64,rcbincr,125,23.097963,37,4.050859,17.079726,0.079461
64,rcbincr,125,23.097963,41,2.953893,18.125019,0.087837
64,rcbincr,125,23.097963,61,0.33828,20.612545,0.107588
64,rcbincr,125,23.097963,32,5.722746,15.637416,0.068304
64,rcbincr,125,23.097963,4,5.076627,16.257847,0.073524
64,rcbincr,125,23.097963,17,1.768804,19.460173,0.098806
64,rcbincr,125,23.097963,16,3.650165,17.681196,0.084434
64,rcbincr,125,23.097963,3,2.502069,18.790191,0.093631
64,rcbincr,125,23.097963,57,2.537256,18.368729,0.089525
64,rcbincr,125,23.097963,49,2.733539,18.260117,0.087831
64,rcbincr,125,23.097963,48,3.893216,17.118812,0.079391
64,rcbincr,125,23.097963,54,1.274595,19.652935,0.1
64,rcbincr,125,23.097963,52,4.298414,16.673871,0.075867
64,rcbincr,125,23.097963,63,0.401063,20.546364,0.106945
64,rcbincr,125,23.097963,59,0.882206,20.065494,0.103434
64,rcbincr,125,23.097963,21,2.170503,19.037637,0.095205
64,rcbincr,125,23.097963,22,1.811473,19.451198,0.099202
64,rcbincr,125,23.097963,6,4.092263,17.201736,0.080452
64,rcbincr,125,23.097963,12,0.197354,21.092555,0.112191
64,rcbincr,125,23.097963,7,2.535323,18.739781,0.093172
64,rcbincr,125,23.097963,26,2.617245,18.568415,0.091433
64,rcbincr,125,23.097963,45,0.181895,20.893421,0.110257
64,rcbincr,125,23.097963,53,2.296939,18.648447,0.092647
64,rcbincr,125,23.097963,39,0.768924,20.317986,0.105832
64,rcbincr,125,23.097963,50,2.976,18.008663,0.086613
64,rcbincr,125,23.097963,47,0.177257,20.90396,0.110179
64,rcbincr,125,23.097963,51,2.082328,18.890345,0.093789
64,rcbincr,125,23.097963,56,3.095106,17.823388,0.0844
64,rcbincr,125,23.097963,44,0.199124,20.88563,0.11016
64,rcbincr,125,23.097963,28,0.332011,20.888337,0.110206
64,rcbincr,125,23.097963,25,2.241885,18.946218,0.094093
64,rcbincr,125,23.097963,1,5.150657,16.203426,0.072679
64,rcbincr,125,23.097963,24,2.541771,18.653718,0.092214
64,rcbincr,125,23.097963,19,1.651714,19.571574,0.09907
64,rcbincr,125,23.097963,15,0.163738,21.134215,0.112315
64,rcbincr,125,23.097963,35,2.570708,18.568044,0.091691
64,rcbincr,125,23.097963,34,5.114286,16.052344,0.071099
64,rcbincr,125,23.097963,33,6.146575,15.035858,0.063019
64,rcbincr,125,23.097963,58,3.102737,17.795388,0.085391
64,rcbincr,125,23.097963,38,2.989305,18.12499,0.08778
64,rcbincr,125,23.097963,60,0.377056,20.576369,0.107226
64,rcbincr,125,23.097963,40,5.068486,16.039205,0.071037
64,rcbincr,125,23.097963,36,6.619564,14.54599,0.059239
64,rcbincr,125,23.097963,18,2.680651,18.535949,0.091125
64,rcbincr,125,23.097963,5,4.945945,16.361193,0.074122
64,rcbincr,125,23.097963,13,0.175443,21.105057,0.112245
64,rcbincr,125,23.097963,23,1.119898,20.074455,0.1041
64,rcbincr,125,23.097963,14,0.175484,21.125131,0.112243
64,rcbincr,125,23.097963,2,4.529169,16.813769,0.077694
64,rcbincr,125,23.097963,27,1.301645,19.926675,0.103111
64,rcbincr,125,23.097963,8,6.210789,15.143728,0.063909
64,rcbincr,125,23.097963,9,3.237982,18.039119,0.087335
64,rcbincr,125,23.097963,10,4.317233,16.962026,0.078799
64,rcbincr,125,23.097963,11,2.478686,18.779291,0.093383
64,rcbincr,125,23.097963,30,0.387695,20.852362,0.109762
64,rcbincr,125,23.097963,29,0.303147,20.930805,0.110552
64,rcbincr,125,23.097963,31,0.357694,20.876338,0.110011
64,rcbincr,125,23.097963,20,4.202694,17.052219,0.07974
64,rcbincr,125,23.097963,0,8.948337,12.010991,0.039474
64,rcbincr,250,24.221134,0,9.123819,12.975203,0.023077
64,rcbincr,250,24.221134,34,6.171402,16.158482,0.035143
64,rcbincr,250,24.221134,16,3.445883,19.047759,0.047077
64,rcbincr,250,24.221134,29,0.201898,22.196105,0.059825
64,rcbincr,250,24.221134,5,4.487813,17.963149,0.042946
64,rcbincr,250,24.221134,3,2.57884,19.883049,0.050534
64,rcbincr,250,24.221134,31,0.399085,22.007835,0.058861
64,rcbincr,250,24.221134,41,2.862485,19.382487,0.048324
64,rcbincr,250,24.221134,61,0.225398,21.889336,0.05832
64,rcbincr,250,24.221134,54,0.984555,21.118038,0.055113
64,rcbincr,250,24.221134,49,2.767346,19.395391,0.047993
64,rcbincr,250,24.221134,33,5.624107,16.717293,0.037835
64,rcbincr,250,24.221134,39,0.719704,21.542698,0.057261
64,rcbincr,250,24.221134,43,1.940253,20.282155,0.052051
64,rcbincr,250,24.221134,14,0.183823,22.30305,0.060187
64,rcbincr,250,24.221134,53,2.106922,20.008212,0.051961
64,rcbincr,250,24.221134,1,5.08944,17.421304,0.040501
64,rcbincr,250,24.221134,52,3.561285,18.572026,0.044635
64,rcbincr,250,24.221134,8,6.256866,16.250386,0.035754
64,rcbincr,250,24.221134,51,1.926729,20.211924,0.051603
64,rcbincr,250,24.221134,46,0.20148,22.064831,0.059036
64,rcbincr,250,24.221134,36,6.384051,15.933331,0.034455
64,rcbincr,250,24.221134,62,0.491625,21.639945,0.057132
64,rcbincr,250,24.221134,22,1.366933,21.053367,0.055819
64,rcbincr,250,24.221134,32,7.343447,15.176619,0.031432
64,rcbincr,250,24.221134,12,0.117631,22.31347,0.060361
64,rcbincr,250,24.221134,11,2.287644,20.125826,0.051382
64,rcbincr,250,24.221134,25,2.146585,20.204626,0.051205
64,rcbincr,250,24.221134,24,2.426164,19.943836,0.050631
64,rcbincr,250,24.221134,28,0.217704,22.170368,0.059636
64,rcbincr,250,24.221134,30,0.438412,21.976195,0.05876
64,rcbincr,250,24.221134,20,5.108964,17.297447,0.040077
64,rcbincr,250,24.221134,7,2.351492,20.098218,0.051377
64,rcbincr,250,24.221134,4,6.668603,15.830575,0.034236
64,rcbincr,250,24.221134,15,0.168551,22.308634,0.060283
64,rcbincr,250,24.221134,57,2.402818,19.673487,0.049173
64,rcbincr,250,24.221134,17,1.680887,20.726433,0.053851
64,rcbincr,250,24.221134,38,2.893562,19.388916,0.04829
64,rcbincr,250,24.221134,47,0.188248,22.067798,0.059098
64,rcbincr,250,24.221134,55,0.592393,21.571795,0.057325
64,rcbincr,250,24.221134,48,4.771646,17.408939,0.039699
64,rcbincr,250,24.221134,45,0.116149,22.122296,0.05951
64,rcbincr,250,24.221134,56,3.128218,18.958846,0.046
64,rcbincr,250,24.221134,44,0.123608,22.124449,0.059476
64,rcbincr,250,24.221134,50,2.946691,19.206499,0.047431
64,rcbincr,250,24.221134,37,3.74812,18.544974,0.045012
64,rcbincr,250,24.221134,42,4.700262,17.545718,0.04073
64,rcbincr,250,24.221134,63,0.447722,21.673991,0.057343
64,rcbincr,250,24.221134,59,0.739165,21.379772,0.056342
64,rcbincr,250,24.221134,58,2.872307,19.192974,0.047849
64,rcbincr,250,24.221134,40,4.739663,17.527942,0.040934
64,rcbincr,250,24.221134,21,2.169767,20.20937,0.051671
64,rcbincr,250,24.221134,10,3.781718,18.656783,0.045593
64,rcbincr,250,24.221134,35,2.371347,19.936066,0.050602
64,rcbincr,250,24.221134,18,2.585209,19.812017,0.050004
64,rcbincr,250,24.221134,13,0.110821,22.348828,0.060541
64,rcbincr,250,24.221134,26,2.495405,19.864316,0.050244
64,rcbincr,250,24.221134,60,0.241557,21.861839,0.058177
64,rcbincr,250,24.221134,9,3.061984,19.380042,0.048431
64,rcbincr,250,24.221134,27,1.216223,21.181504,0.056245
64,rcbincr,250,24.221134,23,0.855189,21.515017,0.057439
64,rcbincr,250,24.221134,2,4.584253,17.918671,0.042695
64,rcbincr,250,24.221134,19,1.783308,20.606979,0.052551
64,rcbincr,250,24.221134,6,5.307583,17.160136,0.039176
64,rcbincr,500,28.689044,60,0.236836,26.347722,0.04643
64,rcbincr,500,28.689044,10,4.03771,22.887613,0.039604
64,rcbincr,500,28.689044,7,1.964929,24.967374,0.043844
64,rcbincr,500,28.689044,20,6.623297,20.270533,0.034404
64,rcbincr,500,28.689044,33,5.423595,21.385786,0.037006
64,rcbincr,500,28.689044,9,2.225248,24.681847,0.043248
64,rcbincr,500,28.689044,6,8.21102,18.727213,0.030263
64,rcbincr,500,28.689044,27,0.645031,26.239736,0.046858
64,rcbincr,500,28.689044,11,2.171435,24.744085,0.043361
64,rcbincr,500,28.689044,23,0.719153,26.109771,0.046493
64,rcbincr,500,28.689044,35,2.433795,24.355831,0.042538
64,rcbincr,500,28.689044,25,2.150817,24.663107,0.042686
64,rcbincr,500,28.689044,13,0.113936,26.820595,0.047625
64,rcbincr,500,28.689044,8,6.896149,20.093025,0.027457
64,rcbincr,500,28.689044,34,9.191696,17.618817,0.028248
64,rcbincr,500,28.689044,22,1.124429,25.78207,0.046026
64,rcbincr,500,28.689044,30,0.355106,26.524635,0.046929
64,rcbincr,500,28.689044,26,2.340778,24.506242,0.042835
64,rcbincr,500,28.689044,32,8.882651,18.10808,0.029188
64,rcbincr,500,28.689044,3,2.409679,24.533168,0.042985
64,rcbincr,500,28.689044,17,1.459462,25.423719,0.044734
64,rcbincr,500,28.689044,0,9.260529,17.299328,0.028617
64,rcbincr,500,28.689044,39,0.595976,26.152133,0.046439
64,rcbincr,500,28.689044,40,4.231595,22.511642,0.038826
64,rcbincr,500,28.689044,54,0.95445,25.634703,0.045078
64,rcbincr,500,28.689044,19,1.649491,25.222833,0.04371
64,rcbincr,500,28.689044,43,1.470598,25.234791,0.044345
64,rcbincr,500,28.689044,21,1.980821,24.880259,0.043432
64,rcbincr,500,28.689044,50,2.598664,24.036468,0.041728
64,rcbincr,500,28.689044,61,0.222576,26.372914,0.046513
64,rcbincr,500,28.689044,63,0.366552,26.225999,0.046167
64,rcbincr,500,28.689044,42,4.357439,22.365966,0.038263
64,rcbincr,500,28.689044,37,3.855805,22.916584,0.039639
64,rcbincr,500,28.689044,57,2.131271,24.428823,0.042606
64,rcbincr,500,28.689044,18,2.113444,24.763064,0.043387
64,rcbincr,500,28.689044,49,2.740676,23.905633,0.041041
64,rcbincr,500,28.689044,62,0.411088,26.192252,0.046061
64,rcbincr,500,28.689044,15,0.148913,26.797721,0.047554
64,rcbincr,500,28.689044,53,1.232087,25.366317,0.045479
64,rcbincr,500,28.689044,36,5.104909,21.683383,0.037203
64,rcbincr,500,28.689044,41,2.369463,24.357814,0.0425
64,rcbincr,500,28.689044,38,2.683335,24.079666,0.041859
64,rcbincr,500,28.689044,58,2.449039,24.100156,0.042342
64,rcbincr,500,28.689044,12,0.104504,26.834405,0.047629
64,rcbincr,500,28.689044,55,0.42293,26.218693,0.046414
64,rcbincr,500,28.689044,47,0.159013,26.571914,0.047001
64,rcbincr,500,28.689044,52,3.619609,22.995655,0.039614
64,rcbincr,500,28.689044,51,1.697309,24.926016,0.043634
64,rcbincr,500,28.689044,44,0.127171,26.609705,0.047098
64,rcbincr,500,28.689044,46,0.177851,26.564437,0.046952
64,rcbincr,500,28.689044,59,0.65223,25.944902,0.045752
64,rcbincr,500,28.689044,45,0.102878,26.622773,0.047069
64,rcbincr,500,28.689044,2,4.886891,22.100073,0.038008
64,rcbincr,500,28.689044,48,5.000401,21.660351,0.036685
64,rcbincr,500,28.689044,56,2.751853,23.818122,0.04084
64,rcbincr,500,28.689044,28,0.213097,26.659303,0.047208
64,rcbincr,500,28.689044,14,0.15855,26.79193,0.047489
64,rcbincr,500,28.689044,4,10.381799,16.598457,0.026305
64,rcbincr,500,28.689044,16,3.013798,23.955818,0.041857
64,rcbincr,500,28.689044,24,2.121368,24.729319,0.043327
64,rcbincr,500,28.689044,1,4.760135,22.219863,0.038239
64,rcbincr,500,28.689044,29,0.201887,26.679899,0.047289
64,rcbincr,500,28.689044,31,0.341095,26.538997,0.046947
64,rcbincr,500,28.689044,5,3.637661,23.303094,0.04081
