ntasks,algo,freq,task,alloced,allocs,concurrent,freed,frees
16,rcb,1,2,8388664,2,8388664,8388664,2
16,rcb,1,3,8388664,2,8388664,8388664,2
16,rcb,1,4,8388664,2,8388664,8388664,2
16,rcb,1,5,8388664,2,8388664,8388664,2
16,rcb,1,6,8388664,2,8388664,8388664,2
16,rcb,1,7,8388664,2,8388664,8388664,2
16,rcb,1,8,8388664,2,8388664,8388664,2
16,rcb,1,9,8388664,2,8388664,8388664,2
16,rcb,1,10,8388664,2,8388664,8388664,2
16,rcb,1,11,8388664,2,8388664,8388664,2
16,rcb,1,12,8388664,2,8388664,8388664,2
16,rcb,1,13,8388664,2,8388664,8388664,2
16,rcb,1,14,8388664,2,8388664,8388664,2
16,rcb,1,15,8388664,2,8388664,8388664,2
16,rcbincr,1,0,8390968,34,8389240,8390392,26
16,rcbincr,1,1,8390968,34,8389240,8390392,26
16,rcbincr,1,2,8390968,34,8389240,8390392,26
16,rcbincr,1,3,8390968,34,8389240,8390392,26
16,rcbincr,1,4,8390968,34,8389240,8390392,26
16,rcbincr,1,5,8390968,34,8389240,8390392,26
16,rcbincr,1,6,8390968,34,8389240,8390392,26
16,rcbincr,1,7,8390968,34,8389240,8390392,26
16,rcbincr,1,8,8390968,34,8389240,8390392,26
16,rcbincr,1,9,8390968,34,8389240,8390392,26
16,rcbincr,1,10,8390968,34,8389240,8390392,26
16,rcbincr,1,11,8390968,34,8389240,8390392,26
16,rcbincr,1,12,8390968,34,8389240,8390392,26
16,rcbincr,1,13,8390968,34,8389240,8390392,26
16,rcbincr,1,14,8390968,34,8389240,8390392,26
16,rcbincr,1,15,8390968,34,8389240,8390392,26
32,hilbert,1,0,29360264,12,12582968,29360264,12
32,hilbert,1,1,29360264,12,12582968,29360264,12
32,hilbert,1,2,29360264,12,12582968,29360264,12
32,hilbert,1,3,29360264,12,12582968,29360264,12
32,hilbert,1,4,29360264,12,12582968,29360264,12
32,hilbert,1,5,29360264,12,12582968,29360264,12
32,hilbert,1,6,29360264,12,12582968,29360264,12
32,hilbert,1,7,29360264,12,12582968,29360264,12
32,hilbert,1,8,29360264,12,12582968,29360264,12
32,hilbert,1,9,29360264,12,12582968,29360264,12
32,hilbert,1,10,29360264,12,12582968,29360264,12
32,hilbert,1,11,29360264,12,12582968,29360264,12
32,hilbert,1,12,29360264,12,12582968,29360264,12
32,hilbert,1,13,29360264,12,12582968,29360264,12
32,hilbert,1,14,29360264,12,12582968,29360264,12
32,hilbert,1,15,29360264,12,12582968,29360264,12
32,hilbert,1,16,29360264,12,12582968,29360264,12
32,hilbert,1,17,29360264,12,12582968,29360264,12
32,hilbert,1,18,29360264,12,12582968,29360264,12
32,hilbert,1,19,29360264,12,12582968,29360264,12
32,hilbert,1,20,29360264,12,12582968,29360264,12
32,hilbert,1,21,29360264,12,12582968,29360264,12
32,hilbert,1,22,29360264,12,12582968,29360264,12
32,hilbert,1,23,29360264,12,12582968,29360264,12
32,hilbert,1,24,29360264,12,12582968,29360264,12
32,hilbert,1,25,29360264,12,12582968,29360264,12
32,hilbert,1,26,29360264,12,12582968,29360264,12
32,hilbert,1,27,29360264,12,12582968,29360264,12
32,hilbert,1,28,29360264,12,12582968,29360264,12
32,hilbert,1,29,29360264,12,12582968,29360264,12
32,hilbert,1,30,29360264,12,12582968,29360264,12
32,hilbert,1,31,29360264,12,12582968,29360264,12
32,gilbert,1,0,29360264,12,12582968,29360264,12
32,gilbert,1,1,29360264,12,12582968,29360264,12
32,gilbert,1,2,29360264,12,12582968,29360264,12
32,gilbert,1,3,29360264,12,12582968,29360264,12
32,gilbert,1,4,29360264,12,12582968,29360264,12
32,gilbert,1,5,29360264,12,12582968,29360264,12
32,gilbert,1,6,29360264,12,12582968,29360264,12
32,gilbert,1,7,29360264,12,12582968,29360264,12
32,gilbert,1,8,29360264,12,12582968,29360264,12
32,gilbert,1,9,29360264,12,12582968,29360264,12
32,gilbert,1,10,29360264,12,12582968,29360264,12
32,gilbert,1,11,29360264,12,12582968,29360264,12
32,gilbert,1,12,29360264,12,12582968,29360264,12
32,gilbert,1,13,29360264,12,12582968,29360264,12
32,gilbert,1,14,29360264,12,12582968,29360264,12
32,gilbert,1,15,29360264,12,12582968,29360264,12
32,gilbert,1,16,29360264,12,12582968,29360264,12
32,gilbert,1,17,29360264,12,12582968,29360264,12
32,gilbert,1,18,29360264,12,12582968,29360264,12
32,gilbert,1,19,29360264,12,12582968,29360264,12
32,gilbert,1,20,29360264,12,12582968,29360264,12
32,gilbert,1,21,29360264,12,12582968,29360264,12
32,gilbert,1,22,29360264,12,12582968,29360264,12
32,gilbert,1,23,29360264,12,12582968,29360264,12
32,gilbert,1,24,29360264,12,12582968,29360264,12
32,gilbert,1,25,29360264,12,12582968,29360264,12
32,gilbert,1,26,29360264,12,12582968,29360264,12
32,gilbert,1,27,29360264,12,12582968,29360264,12
32,gilbert,1,28,29360264,12,12582968,29360264,12
32,gilbert,1,29,29360264,12,12582968,29360264,12
32,gilbert,1,30,29360264,12,12582968,29360264,12
32,gilbert,1,31,29360264,12,12582968,29360264,12
32,rcb,1,0,8388664,2,8388664,8388664,2
32,rcb,1,1,8388664,2,8388664,8388664,2
32,rcb,1,2,8388664,2,8388664,8388664,2
32,rcb,1,3,8388664,2,8388664,8388664,2
32,rcb,1,4,8388664,2,8388664,8388664,2
32,rcb,1,5,8388664,2,8388664,8388664,2
32,rcb,1,6,8388664,2,8388664,8388664,2
32,rcb,1,7,8388664,2,8388664,8388664,2
32,rcb,1,8,8388664,2,8388664,8388664,2
32,rcb,1,9,8388664,2,8388664,8388664,2
32,rcb,1,10,8388664,2,8388664,8388664,2
32,rcb,1,11,8388664,2,8388664,8388664,2
32,rcb,1,12,8388664,2,8388664,8388664,2
32,rcb,1,13,8388664,2,8388664,8388664,2
32,rcb,1,14,8388664,2,8388664,8388664,2
32,rcb,1,15,8388664,2,8388664,8388664,2
32,rcb,1,16,8388664,2,8388664,8388664,2
32,rcb,1,17,8388664,2,8388664,8388664,2
32,rcb,1,18,8388664,2,8388664,8388664,2
32,rcb,1,19,8388664,2,8388664,8388664,2
32,rcb,1,20,8388664,2,8388664,8388664,2
32,rcb,1,21,8388664,2,8388664,8388664,2
32,rcb,1,22,8388664,2,8388664,8388664,2
32,rcb,1,23,8388664,2,8388664,8388664,2
32,rcb,1,24,8388664,2,8388664,8388664,2
32,rcb,1,25,8388664,2,8388664,8388664,2
32,rcb,1,26,8388664,2,8388664,8388664,2
32,rcb,1,27,8388664,2,8388664,8388664,2
32,rcb,1,28,8388664,2,8388664,8388664,2
32,rcb,1,29,8388664,2,8388664,8388664,2
32,rcb,1,30,8388664,2,8388664,8388664,2
32,rcb,1,31,8388664,2,8388664,8388664,2
32,rcbincr,1,0,8394424,82,8389816,8393272,66
32,rcbincr,1,1,8394424,82,8389816,8393272,66
32,rcbincr,1,2,8394424,82,8389816,8393272,66
32,rcbincr,1,3,8394424,82,8389816,8393272,66
32,rcbincr,1,4,8394424,82,8389816,8393272,66
32,rcbincr,1,5,8394424,82,8389816,8393272,66
32,rcbincr,1,6,8394424,82,8389816,8393272,66
32,rcbincr,1,7,8394424,82,8389816,8393272,66
32,rcbincr,1,8,8394424,82,8389816,8393272,66
32,rcbincr,1,9,8394424,82,8389816,8393272,66
32,rcbincr,1,10,8394424,82,8389816,8393272,66
32,rcbincr,1,11,8394424,82,8389816,8393272,66
32,rcbincr,1,12,8394424,82,8389816,8393272,66
32,rcbincr,1,13,8394424,82,8389816,8393272,66
32,rcbincr,1,14,8394424,82,8389816,8393272,66
32,rcbincr,1,15,8394424,82,8389816,8393272,66
32,rcbincr,1,16,8394424,82,8389816,8393272,66
32,rcbincr,1,17,8394424,82,8389816,8393272,66
32,rcbincr,1,18,8394424,82,8389816,8393272,66
32,rcbincr,1,19,8394424,82,8389816,8393272,66
32,rcbincr,1,20,8394424,82,8389816,8393272,66
32,rcbincr,1,21,8394424,82,8389816,8393272,66
32,rcbincr,1,22,8394424,82,8389816,8393272,66
32,rcbincr,1,23,8394424,82,8389816,8393272,66
32,rcbincr,1,24,8394424,82,8389816,8393272,66
32,rcbincr,1,25,8394424,82,8389816,8393272,66
32,rcbincr,1,26,8394424,82,8389816,8393272,66
32,rcbincr,1,27,8394424,82,8389816,8393272,66
32,rcbincr,1,28,8394424,82,8389816,8393272,66
32,rcbincr,1,29,8394424,82,8389816,8393272,66
32,rcbincr,1,30,8394424,82,8389816,8393272,66
32,rcbincr,1,31,8394424,82,8389816,8393272,66
64,hilbert,1,40,25165944,10,12582968,25165944,10
64,hilbert,1,37,25165944,10,12582968,25165944,10
64,hilbert,1,46,25165944,10,12582968,25165944,10
64,hilbert,1,39,25165944,10,12582968,25165944,10
64,hilbert,1,47,25165944,10,12582968,25165944,10
64,hilbert,1,41,25165944,10,12582968,25165944,10
64,hilbert,1,53,25165944,10,12582968,25165944,10
64,hilbert,1,52,25165944,10,12582968,25165944,10
64,hilbert,1,60,25165944,10,12582968,25165944,10
64,hilbert,1,56,25165944,10,12582968,25165944,10
64,hilbert,1,62,25165944,10,12582968,25165944,10
64,hilbert,1,58,25165944,10,12582968,25165944,10
64,hilbert,1,59,25165944,10,12582968,25165944,10
64,hilbert,1,61,25165944,10,12582968,25165944,10
64,hilbert,1,55,25165944,10,12582968,25165944,10
64,hilbert,1,63,25165944,10,12582968,25165944,10
64,hilbert,1,54,25165944,10,12582968,25165944,10
64,hilbert,1,49,25165944,10,12582968,25165944,10
64,hilbert,1,44,25165944,10,12582968,25165944,10
64,hilbert,1,36,25165944,10,12582968,25165944,10
64,hilbert,1,42,25165944,10,12582968,25165944,10
64,hilbert,1,51,25165944,10,12582968,25165944,10
64,hilbert,1,57,25165944,10,12582968,25165944,10
64,hilbert,1,50,25165944,10,12582968,25165944,10
64,hilbert,1,48,25165944,10,12582968,25165944,10
64,hilbert,1,29,25165944,10,12582968,25165944,10
64,hilbert,1,45,25165944,10,12582968,25165944,10
64,hilbert,1,43,25165944,10,12582968,25165944,10
64,hilbert,1,38,25165944,10,12582968,25165944,10
64,hilbert,1,24,25165944,10,12582968,25165944,10
64,hilbert,1,22,25165944,10,12582968,25165944,10
64,hilbert,1,20,25165944,10,12582968,25165944,10
64,hilbert,1,31,25165944,10,12582968,25165944,10
64,hilbert,1,2,25165944,10,12582968,25165944,10
64,hilbert,1,10,25165944,10,12582968,25165944,10
64,hilbert,1,7,25165944,10,12582968,25165944,10
64,hilbert,1,12,25165944,10,12582968,25165944,10
64,hilbert,1,30,25165944,10,12582968,25165944,10
64,hilbert,1,26,25165944,10,12582968,25165944,10
64,hilbert,1,5,25165944,10,12582968,25165944,10
64,hilbert,1,32,25165944,10,12582968,25165944,10
64,hilbert,1,4,25165944,10,12582968,25165944,10
64,hilbert,1,17,25165944,10,12582968,25165944,10
64,hilbert,1,13,25165944,10,12582968,25165944,10
64,hilbert,1,28,25165944,10,12582968,25165944,10
64,hilbert,1,27,25165944,10,12582968,25165944,10
64,hilbert,1,34,25165944,10,12582968,25165944,10
64,hilbert,1,18,25165944,10,12582968,25165944,10
64,hilbert,1,25,25165944,10,12582968,25165944,10
64,hilbert,1,8,25165944,10,12582968,25165944,10
64,hilbert,1,15,25165944,10,12582968,25165944,10
64,hilbert,1,35,25165944,10,12582968,25165944,10
64,hilbert,1,1,25165944,10,12582968,25165944,10
64,hilbert,1,9,25165944,10,12582968,25165944,10
64,hilbert,1,16,25165944,10,12582968,25165944,10
64,hilbert,1,33,25165944,10,12582968,25165944,10
64,hilbert,1,21,25165944,10,12582968,25165944,10
64,hilbert,1,19,25165944,10,12582968,25165944,10
64,hilbert,1,0,25165944,10,12582968,25165944,10
64,hilbert,1,23,25165944,10,12582968,25165944,10
64,hilbert,1,11,25165944,10,12582968,25165944,10
64,hilbert,1,6,25165944,10,12582968,25165944,10
64,hilbert,1,14,25165944,10,12582968,25165944,10
64,hilbert,1,3,25165944,10,12582968,25165944,10
64,gilbert,1,7,25165944,10,12582968,25165944,10
64,gilbert,1,1,25165944,10,12582968,25165944,10
64,gilbert,1,16,25165944,10,12582968,25165944,10
64,gilbert,1,0,25165944,10,12582968,25165944,10
64,gilbert,1,32,25165944,10,12582968,25165944,10
64,gilbert,1,25,25165944,10,12582968,25165944,10
64,gilbert,1,21,25165944,10,12582968,25165944,10
64,gilbert,1,37,25165944,10,12582968,25165944,10
64,gilbert,1,5,25165944,10,12582968,25165944,10
64,gilbert,1,12,25165944,10,12582968,25165944,10
64,gilbert,1,3,25165944,10,12582968,25165944,10
64,gilbert,1,15,25165944,10,12582968,25165944,10
64,gilbert,1,14,25165944,10,12582968,25165944,10
64,gilbert,1,2,25165944,10,12582968,25165944,10
64,gilbert,1,48,25165944,10,12582968,25165944,10
64,gilbert,1,29,25165944,10,12582968,25165944,10
64,gilbert,1,22,25165944,10,12582968,25165944,10
64,gilbert,1,40,25165944,10,12582968,25165944,10
64,gilbert,1,28,25165944,10,12582968,25165944,10
64,gilbert,1,18,25165944,10,12582968,25165944,10
64,gilbert,1,10,25165944,10,12582968,25165944,10
64,gilbert,1,49,25165944,10,12582968,25165944,10
64,gilbert,1,27,25165944,10,12582968,25165944,10
64,gilbert,1,60,25165944,10,12582968,25165944,10
64,gilbert,1,59,25165944,10,12582968,25165944,10
64,gilbert,1,63,25165944,10,12582968,25165944,10
64,gilbert,1,58,25165944,10,12582968,25165944,10
64,gilbert,1,55,25165944,10,12582968,25165944,10
64,gilbert,1,56,25165944,10,12582968,25165944,10
64,gilbert,1,11,25165944,10,12582968,25165944,10
64,gilbert,1,9,25165944,10,12582968,25165944,10
64,gilbert,1,35,25165944,10,12582968,25165944,10
64,gilbert,1,19,25165944,10,12582968,25165944,10
64,gilbert,1,57,25165944,10,12582968,25165944,10
64,gilbert,1,26,25165944,10,12582968,25165944,10
64,gilbert,1,62,25165944,10,12582968,25165944,10
64,gilbert,1,23,25165944,10,12582968,25165944,10
64,gilbert,1,34,25165944,10,12582968,25165944,10
64,gilbert,1,46,25165944,10,12582968,25165944,10
64,gilbert,1,45,25165944,10,12582968,25165944,10
64,gilbert,1,33,25165944,10,12582968,25165944,10
64,gilbert,1,50,25165944,10,12582968,25165944,10
64,gilbert,1,24,25165944,10,12582968,25165944,10
64,gilbert,1,54,25165944,10,12582968,25165944,10
64,gilbert,1,53,25165944,10,12582968,25165944,10
64,gilbert,1,47,25165944,10,12582968,25165944,10
64,gilbert,1,43,25165944,10,12582968,25165944,10
64,gilbert,1,61,25165944,10,12582968,25165944,10
64,gilbert,1,17,25165944,10,12582968,25165944,10
64,gilbert,1,38,25165944,10,12582968,25165944,10
64,gilbert,1,13,25165944,10,12582968,25165944,10
64,gilbert,1,31,25165944,10,12582968,25165944,10
64,gilbert,1,8,25165944,10,12582968,25165944,10
64,gilbert,1,51,25165944,10,12582968,25165944,10
64,gilbert,1,6,25165944,10,12582968,25165944,10
64,gilbert,1,36,25165944,10,12582968,25165944,10
64,gilbert,1,52,25165944,10,12582968,25165944,10
64,gilbert,1,4,25165944,10,12582968,25165944,10
64,gilbert,1,41,25165944,10,12582968,25165944,10
64,gilbert,1,42,25165944,10,12582968,25165944,10
64,gilbert,1,20,25165944,10,12582968,25165944,10
64,gilbert,1,39,25165944,10,12582968,25165944,10
64,gilbert,1,44,25165944,10,12582968,25165944,10
64,gilbert,1,30,25165944,10,12582968,25165944,10
64,rcb,1,8,8388664,2,8388664,8388664,2
64,rcb,1,1,8388664,2,8388664,8388664,2
64,rcb,1,2,8388664,2,8388664,8388664,2
64,rcb,1,16,8388664,2,8388664,8388664,2
64,rcb,1,62,8388664,2,8388664,8388664,2
64,rcb,1,32,8388664,2,8388664,8388664,2
64,rcb,1,47,8388664,2,8388664,8388664,2
64,rcb,1,51,8388664,2,8388664,8388664,2
64,rcb,1,37,8388664,2,8388664,8388664,2
64,rcb,1,10,8388664,2,8388664,8388664,2
64,rcb,1,11,8388664,2,8388664,8388664,2
64,rcb,1,14,8388664,2,8388664,8388664,2
64,rcb,1,38,8388664,2,8388664,8388664,2
64,rcb,1,44,8388664,2,8388664,8388664,2
64,rcb,1,31,8388664,2,8388664,8388664,2
64,rcb,1,39,8388664,2,8388664,8388664,2
64,rcb,1,25,8388664,2,8388664,8388664,2
64,rcb,1,36,8388664,2,8388664,8388664,2
64,rcb,1,61,8388664,2,8388664,8388664,2
64,rcb,1,58,8388664,2,8388664,8388664,2
64,rcb,1,63,8388664,2,8388664,8388664,2
64,rcb,1,55,8388664,2,8388664,8388664,2
64,rcb,1,30,8388664,2,8388664,8388664,2
64,rcb,1,13,8388664,2,8388664,8388664,2
64,rcb,1,50,8388664,2,8388664,8388664,2
64,rcb,1,27,8388664,2,8388664,8388664,2
64,rcb,1,17,8388664,2,8388664,8388664,2
64,rcb,1,4,8388664,2,8388664,8388664,2
64,rcb,1,7,8388664,2,8388664,8388664,2
64,rcb,1,24,8388664,2,8388664,8388664,2
64,rcb,1,45,8388664,2,8388664,8388664,2
64,rcb,1,26,8388664,2,8388664,8388664,2
64,rcb,1,5,8388664,2,8388664,8388664,2
64,rcb,1,3,8388664,2,8388664,8388664,2
64,rcb,1,33,8388664,2,8388664,8388664,2
64,rcb,1,34,8388664,2,8388664,8388664,2
64,rcb,1,18,8388664,2,8388664,8388664,2
64,rcb,1,9,8388664,2,8388664,8388664,2
64,rcb,1,6,8388664,2,8388664,8388664,2
64,rcb,1,20,8388664,2,8388664,8388664,2
64,rcb,1,23,8388664,2,8388664,8388664,2
64,rcb,1,41,8388664,2,8388664,8388664,2
64,rcb,1,15,8388664,2,8388664,8388664,2
64,rcb,1,43,8388664,2,8388664,8388664,2
64,rcb,1,53,8388664,2,8388664,8388664,2
64,rcb,1,40,8388664,2,8388664,8388664,2
64,rcb,1,21,8388664,2,8388664,8388664,2
64,rcb,1,42,8388664,2,8388664,8388664,2
64,rcb,1,12,8388664,2,8388664,8388664,2
64,rcb,1,60,8388664,2,8388664,8388664,2
64,rcb,1,59,8388664,2,8388664,8388664,2
64,rcb,1,52,8388664,2,8388664,8388664,2
64,rcb,1,54,8388664,2,8388664,8388664,2
64,rcb,1,56,8388664,2,8388664,8388664,2
64,rcb,1,57,8388664,2,8388664,8388664,2
64,rcb,1,46,8388664,2,8388664,8388664,2
64,rcb,1,0,8388664,2,8388664,8388664,2
64,rcb,1,49,8388664,2,8388664,8388664,2
64,rcb,1,29,8388664,2,8388664,8388664,2
64,rcb,1,28,8388664,2,8388664,8388664,2
64,rcb,1,48,8388664,2,8388664,8388664,2
64,rcb,1,22,8388664,2,8388664,8388664,2
64,rcb,1,19,8388664,2,8388664,8388664,2
64,rcb,1,35,8388664,2,8388664,8388664,2
64,rcbincr,1,32,8397880,130,8390968,8395576,98
64,rcbincr,1,3,8397880,130,8390968,8395576,98
64,rcbincr,1,8,8397880,130,8390968,8395576,98
64,rcbincr,1,50,8397880,130,8390968,8395576,98
64,rcbincr,1,48,8397880,130,8390968,8395576,98
64,rcbincr,1,16,8397880,130,8390968,8395576,98
64,rcbincr,1,29,8397880,130,8390968,8395576,98
64,rcbincr,1,36,8397880,130,8390968,8395576,98
64,rcbincr,1,61,8397880,130,8390968,8395576,98
64,rcbincr,1,59,8397880,130,8390968,8395576,98
64,rcbincr,1,54,8397880,130,8390968,8395576,98
64,rcbincr,1,57,8397880,130,8390968,8395576,98
64,rcbincr,1,60,8397880,130,8390968,8395576,98
64,rcbincr,1,62,8397880,130,8390968,8395576,98
64,rcbincr,1,43,8397880,130,8390968,8395576,98
64,rcbincr,1,51,8397880,130,8390968,8395576,98
64,rcbincr,1,41,8397880,130,8390968,8395576,98
64,rcbincr,1,63,8397880,130,8390968,8395576,98
64,rcbincr,1,28,8397880,130,8390968,8395576,98
64,rcbincr,1,42,8397880,130,8390968,8395576,98
64,rcbincr,1,35,8397880,130,8390968,8395576,98
64,rcbincr,1,44,8397880,130,8390968,8395576,98
64,rcbincr,1,49,8397880,130,8390968,8395576,98
64,rcbincr,1,24,8397880,130,8390968,8395576,98
64,rcbincr,1,30,8397880,130,8390968,8395576,98
64,rcbincr,1,46,8397880,130,8390968,8395576,98
64,rcbincr,1,13,8397880,130,8390968,8395576,98
64,rcbincr,1,37,8397880,130,8390968,8395576,98
64,rcbincr,1,2,8397880,130,8390968,8395576,98
64,rcbincr,1,9,8397880,130,8390968,8395576,98
64,rcbincr,1,22,8397880,130,8390968,8395576,98
64,rcbincr,1,21,8397880,130,8390968,8395576,98
64,rcbincr,1,25,8397880,130,8390968,8395576,98
64,rcbincr,1,23,8397880,130,8390968,8395576,98
64,rcbincr,1,38,8397880,130,8390968,8395576,98
64,rcbincr,1,58,8397880,130,8390968,8395576,98
64,rcbincr,1,55,8397880,130,8390968,8395576,98
64,rcbincr,1,17,8397880,130,8390968,8395576,98
64,rcbincr,1,14,8397880,130,8390968,8395576,98
64,rcbincr,1,31,8397880,130,8390968,8395576,98
64,rcbincr,1,1,8397880,130,8390968,8395576,98
64,rcbincr,1,47,8397880,130,8390968,8395576,98
64,rcbincr,1,20,8397880,130,8390968,8395576,98
64,rcbincr,1,27,8397880,130,8390968,8395576,98
64,rcbincr,1,26,8397880,130,8390968,8395576,98
64,rcbincr,1,4,8397880,130,8390968,8395576,98
64,rcbincr,1,19,8397880,130,8390968,8395576,98
64,rcbincr,1,12,8397880,130,8390968,8395576,98
64,rcbincr,1,10,8397880,130,8390968,8395576,98
64,rcbincr,1,15,8397880,130,8390968,8395576,98
64,rcbincr,1,18,8397880,130,8390968,8395576,98
64,rcbincr,1,0,8397880,130,8390968,8395576,98
64,rcbincr,1,11,8397880,130,8390968,8395576,98
64,rcbincr,1,40,8397880,130,8390968,8395576,98
64,rcbincr,1,45,8397880,130,8390968,8395576,98
64,rcbincr,1,5,8397880,130,8390968,8395576,98
64,rcbincr,1,39,8397880,130,8390968,8395576,98
64,rcbincr,1,7,8397880,130,8390968,8395576,98
64,rcbincr,1,52,8397880,130,8390968,8395576,98
64,rcbincr,1,33,8397880,130,8390968,8395576,98
64,rcbincr,1,6,8397880,130,8390968,8395576,98
64,rcbincr,1,34,8397880,130,8390968,8395576,98
64,rcbincr,1,56,8397880,130,8390968,8395576,98
64,rcbincr,1,53,8397880,130,8390968,8395576,98
