ntasks,kw_stat,p_value
2,1.3412518456021922,0.719361498165062
4,0.5171873884804851,0.9150995136987334
8,3.1296460409939577,0.3720650128306683
16,4.6625166381534955,0.19824423434783314
32,2.4312139247754763,0.4878506105507311
64,1.6797807181397086,0.6414383210551662
