ntasks,task_id,switches_mean,switches_median,count,data_alloc_count_mean,data_alloc_count_median,data_alloc_count_std,data_alloc_bytes_mean,data_alloc_bytes_median,data_alloc_bytes_std,msg_sent_count_mean,msg_sent_count_median,msg_sent_count_std,msg_sent_bytes_mean,msg_sent_bytes_median,msg_sent_bytes_std,recv_count_mean,recv_count_median,recv_count_std,recv_bytes_mean,recv_bytes_median,recv_bytes_std,reduce_count_mean,reduce_count_median,reduce_count_std,reduce_bytes_mean,reduce_bytes_median,reduce_bytes_std
64,36,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,37,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,38,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,39,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,40,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,41,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,42,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,43,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,44,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,45,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,46,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,47,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,48,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,49,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,50,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,51,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,52,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,53,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,54,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,55,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,56,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,57,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,58,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,59,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,60,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,61,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,62,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,4000000000.0,4000000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
64,63,180211.0,180211.0,1,90009.0,90009.0,,3100000000.0,3100000000.0,,2520000.0,2520000.0,,3900000000.0,3900000000.0,,2570004.0,2570004.0,,5000000000.0,5000000000.0,,1300100.0,1300100.0,,4000000000.0,4000000000.0,
