ntasks,kw_stat,p_value
2,1.0,0.31731050786291115
4,3.0000000000000013,0.3916251762710884
8,6.999999999999996,0.4288798575530548
16,15.000000000000005,0.451417211225725
32,31.00000000000009,0.46621250621750393
64,63.00000000000001,0.47630238333812985
