,data_alloc_count,data_alloc_bytes,msg_sent_count,msg_sent_bytes,recv_count,recv_bytes,reduce_count,reduce_bytes,switches
data_alloc_count,1.0,0.48312045291873523,0.03539170979341653,-0.4143291228405676,0.28866363300255354,0.4831216959009246,0.22334751457812227,,
data_alloc_bytes,0.48312045291873523,1.0,-0.6300349541440503,-0.8573014901183252,-0.5153327925915846,-0.5328355789756726,-0.5491050939537986,,
msg_sent_count,0.03539170979341653,-0.6300349541440503,1.0,0.6558966363080403,0.944563853619496,0.6727870729515605,0.9676033700565012,,
msg_sent_bytes,-0.4143291228405676,-0.8573014901183252,0.6558966363080403,1.0,0.5531117231387731,0.45726541233962487,0.5840657705170222,,
recv_count,0.28866363300255354,-0.5153327925915846,0.944563853619496,0.5531117231387731,1.0,0.7975272667799258,0.9953286364516056,,
recv_bytes,0.4831216959009246,-0.5328355789756726,0.6727870729515605,0.45726541233962487,0.7975272667799258,1.0,0.7698483449417828,,
reduce_count,0.22334751457812227,-0.5491050939537986,0.9676033700565012,0.5840657705170222,0.9953286364516056,0.7698483449417828,1.0,,
reduce_bytes,,,,,,,,,
switches,,,,,,,,,
